komentar_bersih,prepos_text,polarity_score,sentiment,labeling_polarity,predicted_sentiment,sentimen_NaiveBayes
jujur saya lihat dari awal pak prabowo masuk kedalam panggung dan memulai debat capres pertama ini pak prabowo seperti kebingungan dan gelisah ya ada apa pak,"['jujur', 'lihat', 'prabowo', 'masuk', 'dalam', 'panggung', 'debat', 'capres', 'prabowo', 'bingung', 'gelisah', 'ya']",8,positif,1,1,positif
sangat meragukan kinerja prabowogibranbrbagaimanapun hebatnya kalo bukan keluarga presiden mana bisa jadi kandidat apalagi gibranbrprestasinya setinggi apa ya,"['ragu', 'kerja', 'prabowogibranbrbagaimanapun', 'hebat', 'kalo', 'keluarga', 'presiden', 'kandidat', 'gibranbrprestasinya', 'ya']",7,positif,1,1,positif
kurang yakin sama prabowo gibran apalagi gibran pengalamannya kurang banget,"['prabowo', 'gibran', 'gibran', 'alam', 'banget']",2,positif,1,1,positif
memang bagus ada debat capres jadi sdikit bisa lihat orgnya bagaimana tadinya mau dukung pak prabowo tapi sekarang antara anis dan ganjar bismillah semoga next presiden bisa membawa perubahan dan kemajuan untuk negara amin,"['bagus', 'debat', 'capres', 'sdikit', 'lihat', 'orgnya', 'dukung', 'prabowo', 'anis', 'ganjar', 'bismillah', 'moga', 'next', 'presiden', 'bawa', 'ubah', 'maju', 'negara', 'amin']",14,positif,1,1,positif
jujur saja saya khawatir akan indonesia saat dipimpin oleh pak prabowo karena sifat pak prabowo yang galak dan tegas,"['jujur', 'khawatir', 'indonesia', 'pimpin', 'prabowo', 'sifat', 'prabowo', 'galak']",-1,negatif,-1,-1,negatif
beberapa orang merasa tidak yakin terhadap kualitas kepemimpinan pak prabowo setelah dua kekalahan berturutturut menggambarkan ketidakmampuan untuk memenangkan kepercayaan masyarakat dalam pemilihan sebelumnya,"['orang', 'kualitas', 'pimpin', 'prabowo', 'kalah', 'berturutturut', 'gambar', 'ketidakmampuan', 'menang', 'percaya', 'masyarakat', 'pilih']",-2,negatif,-1,-1,negatif
mohon maaf pak prabowo saya dulu mendukung bapak namun saya sudah beralih ke pak anies pak karena program kerja bapak agak diragukan bagi saya,"['mohon', 'maaf', 'prabowo', 'dukung', 'alih', 'anies', 'program', 'kerja', 'ragu']",2,positif,1,1,positif
masyarakat merasa tidak yakin untuk memiliki pak prabowo setelah mengalami dua kali kekalahan dalam pemilihan sebelumnya mengingat hasil tersebut menciptakan keraguan terhadap daya tarik dan dukungan publik terhadapnya,"['masyarakat', 'milik', 'prabowo', 'alami', 'kali', 'kalah', 'pilih', 'hasil', 'cipta', 'ragu', 'daya', 'tarik', 'dukung', 'publik']",-2,negatif,-1,-1,negatif
saya khawatir dengan masa depan indonesia jika dipimpin oleh prabowo subianto ia memiliki rekam jejak yang kontroversial dan dapat menimbulkan polarisasi di masyarakat,"['khawatir', 'indonesia', 'pimpin', 'prabowo', 'subianto', 'milik', 'rekam', 'jejak', 'kontroversial', 'timbul', 'polarisasi', 'masyarakat']",-7,negatif,-1,-1,negatif
sebagian orang merasa ragu terkait kemampuan pasangan pak prabowo gibran dalam mengelola isu ekonomi yang kompleks mengingat ketidakpastian yang muncul dari kurangnya rincian dalam program mereka,"['orang', 'ragu', 'kait', 'mampu', 'pasang', 'prabowo', 'gibran', 'kelola', 'isu', 'ekonomi', 'kompleks', 'ketidakpastian', 'muncul', 'kurang', 'rincian', 'program']",-6,negatif,-1,-1,negatif
sepertinya pasangan prabowo gibran kelihatan bingung saat mengikuti debat karena mungkin kurang persiapan dan tidak tau gagasan apa yang cocok buatnya,"['pasang', 'prabowo', 'gibran', 'bingung', 'ikut', 'debat', 'siap', 'tau', 'gagas', 'cocok', 'buat']",3,positif,1,1,positif
beberapa pihak merasa khawatir jika pak prabowo menjadi presiden 2024 nanti mas depan indonesia mau dibawa kearah kemana menginat adanya ketidakpastian terkait arah kebijakan dan strategi yang akan diambil oleh keduanya,"['khawatir', 'prabowo', 'presiden', '2024', 'mas', 'indonesia', 'bawa', 'arah', 'mana', 'menginat', 'ketidakpastian', 'kait', 'arah', 'bijak', 'strategi', 'ambil']",-14,negatif,-1,-1,negatif
saya kurang yakin dengan program kerja prabowo gibran karena program tersebut butuh waktu dan kesiapan yang matang serta serius dalam melancarkan program tersebut sedangan prabowo dan gibran tidak terlihat serius sama sekali,"['program', 'kerja', 'prabowo', 'gibran', 'program', 'butuh', 'kesiap', 'matang', 'serius', 'lancar', 'program', 'sedang', 'prabowo', 'gibran', 'serius']",-11,negatif,-1,-1,negatif
dalam beberapa momen debat ini pak prabowo terlihat kesulitan untuk memberikan jawaban yang konkret dan terstruktur menciptakan kesan kebingungan dalam menyampaikan visi dan strategi yang jelas,"['momen', 'debat', 'prabowo', 'sulit', 'konkret', 'struktur', 'cipta', 'kesan', 'bingung', 'visi', 'strategi']",11,positif,1,1,positif
sejumlah masyarakat masih merasa tidak yakin dengan keberhasilan program kerja yang diusung oleh pak prabowo gibran karena kurangnya rincian dan strategi yang jelas dalam mengatasi berbagai isu sosial dan ekonomi yang dihadapi oleh negara,"['masyarakat', 'hasil', 'program', 'kerja', 'usung', 'prabowo', 'gibran', 'kurang', 'rincian', 'strategi', 'atas', 'isu', 'sosial', 'ekonomi', 'hadap', 'negara']",1,positif,1,1,positif
pak anies kali ini di luar prediksi saya cara bdialognyabrpak ganjar sepertinya belahar dari kesalahn karena bicaranya sangat bhati hati jadi penasaran siapa tim nya pak ganjarbrpak prabowo mohon jangan emosian pak saya jadi takut,"['anies', 'kali', 'prediksi', 'bdialognyabrpak', 'ganjar', 'bahar', 'kesalahn', 'bicara', 'bhati', 'hati', 'penasaran', 'tim', 'nya', 'ganjarbrpak', 'prabowo', 'mohon', 'emosi', 'takut']",-7,negatif,-1,-1,negatif
semangat terus pak prabowo,"['semangat', 'prabowo']",3,positif,1,1,positif
prabowogibran,['prabowogibran'],0,netral,0,0,netral
bpak prabowo sudah mulai panass dan menanggapi jawaban bpk anis,"['bpak', 'prabowo', 'panass', 'tanggap', 'bpk', 'anis']",3,positif,1,1,positif
pak prabowo belum berubah ya setiap debat selalu begini mengecewakan,"['prabowo', 'ubah', 'ya', 'debat', 'kecewa']",7,positif,1,1,positif
ganjar lebih konkrit penjelasantidak teoritis,"['ganjar', 'konkrit', 'penjelasantidak', 'teoritis']",2,positif,1,1,positif
pak prabowo dan pak gibran enggak cocok untuk mimpin indonesia saya yakin itu karena orang dibelakangnya,"['prabowo', 'gibran', 'cocok', 'mimpin', 'indonesia', 'orang', 'belakang']",1,positif,1,1,positif
ganjar pranowo dikacangin,"['ganjar', 'pranowo', 'dikacangin']",2,positif,1,1,positif
jawaban pak prabowo kurang malah jawaban pak anis lah yang mantapbrbrsy berharap kpu yang berperan adil seadil adilnyatidak ada kecurangan,"['prabowo', 'anis', 'mantapbrbrsy', 'harap', 'kpu', 'peran', 'adil', 'adil', 'adilnyatidak', 'curang']",-3,negatif,-1,1,positif
dulu lampung jokowi sekarang all on prabowo,"['lampung', 'jokowi', 'all', 'on', 'prabowo']",0,netral,0,0,netral
tahun lalu saya pilih prabowox ini saya pilih pak anisamin,"['pilih', 'prabowox', 'pilih', 'anisamin']",-4,negatif,-1,-1,negatif
paslon no 2 prabowogibran terlihat seperti kebingungan mengikuti debat ini,"['paslon', 'no', '2', 'prabowogibran', 'bingung', 'ikut', 'debat']",0,netral,0,1,positif
says tetap ganjar,"['says', 'ganjar']",2,positif,1,1,positif
enggak yakin deh dengan program kerja dan gagasannya prabowogibran,"['deh', 'program', 'kerja', 'gagas', 'prabowogibran']",2,positif,1,1,positif
pak ganjar dan pak anies 3public speaking3 nya samasama bagus dan menjawab semua pertanyaan dengan jelas detail dan masuk akal dengan hati dan pikiran yang jernih tanpa rasa emosi dan enggak grasak grusuk kayak sih owo jadi tau siapa yang sebenarnya berpendidikan,"['ganjar', 'anies', '3public', 'speaking3', 'nya', 'samasama', 'bagus', 'detail', 'masuk', 'akal', 'hati', 'pikir', 'jernih', 'emosi', 'grasak', 'grusuk', 'kayak', 'sih', 'owo', 'tau', 'didik']",-6,negatif,-1,-1,negatif
tutur bahasa dari pak prabowo kurang luwes beda pak anis beliau menjawab dengan tutur bhsa yang simple jadi jujur progam kerja pragib lom paham banget untuk pribadi saya,"['bahasa', 'prabowo', 'luwes', 'beda', 'anis', 'beliau', 'bhsa', 'simple', 'jujur', 'progam', 'kerja', 'pragib', 'lom', 'paham', 'banget', 'pribadi']",-1,negatif,-1,-1,negatif
gaspoll bro prabowo gibran untuk indonesia maju,"['gaspoll', 'bro', 'prabowo', 'gibran', 'indonesia', 'maju']",0,netral,0,0,netral
gaspoll prabowo gibrann indonesia lebih maju,"['gaspoll', 'prabowo', 'gibrann', 'indonesia', 'maju']",0,netral,0,0,netral
saya setuju dengan pendapat tentang pupuk untuk petani karena ada pembatasannya dan mendapatkan pupuknya juga lumayan rumit walaupun tinggal di pusat kotamaju indonesia prabowo,"['tuju', 'dapat', 'pupuk', 'tani', 'batas', 'pupuk', 'lumayan', 'rumit', 'tinggal', 'pusat', 'kotamaju', 'indonesia', 'prabowo']",-9,negatif,-1,-1,negatif
dulu saya pilih prabowo sekarang sorry nih yebr pilih presiden enggak sebercanda itu pak dikira semua masalah dijogetin doangbr100 saya yakin pilihan saya ke pak anies,"['pilih', 'prabowo', 'sorry', 'nih', 'yebr', 'pilih', 'presiden', 'canda', 'dijogetin', 'doangbr100', 'pilih', 'anies']",-10,negatif,-1,-1,negatif
waktu topik pembahasan tentang polusi bpk prabowo blunder banget wkwkwk,"['topik', 'bahas', 'polusi', 'bpk', 'prabowo', 'blunder', 'banget', 'wkwkwk']",2,positif,1,1,positif
gaspoll prabowo gibrann indonesia lebih maju pasti menang,"['gaspoll', 'prabowo', 'gibrann', 'indonesia', 'maju', 'menang']",-1,negatif,-1,0,netral
gaspoll prabowo gibrann indonesia lebih maju terbaik,"['gaspoll', 'prabowo', 'gibrann', 'indonesia', 'maju', 'baik']",2,positif,1,1,positif
gaspoll prabowo gibrann indonesia lebih maju best,"['gaspoll', 'prabowo', 'gibrann', 'indonesia', 'maju', 'best']",0,netral,0,0,netral
prabowo,['prabowo'],0,netral,0,1,positif
seperti kata gusdur dulu cuma pak prabowo yang tulus sama rakyat,"['gusdur', 'prabowo', 'tulus', 'rakyat']",4,positif,1,1,positif
kalau lihat recordnya prabowo apalagi gibran sih bocil bloon kita sangat khawatir bila indonesia dipimpin pragib bisa semakin brutal,"['lihat', 'recordnya', 'prabowo', 'gibran', 'sih', 'bocil', 'bloon', 'khawatir', 'indonesia', 'pimpin', 'pragib', 'brutal']",-9,negatif,-1,-1,negatif
gaspoll bro prabowo gibran untuk indonesia,"['gaspoll', 'bro', 'prabowo', 'gibran', 'indonesia']",0,netral,0,0,netral
faktaquot this is prabowo,"['faktaquot', 'this', 'is', 'prabowo']",0,netral,0,0,netral
gaspoll bro prabowo gibran untuk indonesia maju,"['gaspoll', 'bro', 'prabowo', 'gibran', 'indonesia', 'maju']",0,netral,0,0,netral
gaspoll bro prabowo gibran untuk indonesia maju,"['gaspoll', 'bro', 'prabowo', 'gibran', 'indonesia', 'maju']",0,netral,0,0,netral
gaspoll bro prabowo gibran untuk indonesia maju yakin prabowogibran bisa membawa perubahan untuk bangsa,"['gaspoll', 'bro', 'prabowo', 'gibran', 'indonesia', 'maju', 'prabowogibran', 'bawa', 'ubah', 'bangsa']",-2,negatif,-1,1,positif
yang menawarkan perubahan pak anis prabowo melanjutkan program jokowi,"['tawar', 'ubah', 'anis', 'prabowo', 'lanjut', 'program', 'jokowi']",-7,negatif,-1,-1,negatif
good job pak prabowo semangat terus dan berpegang teguh dengan visi misi nya,"['good', 'job', 'prabowo', 'semangat', 'pegang', 'teguh', 'visi', 'misi', 'nya']",8,positif,1,1,positif
pak prabowo memang hebat,"['prabowo', 'hebat']",0,netral,0,1,positif
maju terus pantang mundur pak prabowoo semangat,"['maju', 'pantang', 'mundur', 'prabowoo', 'semangat']",-1,negatif,-1,1,positif
pak ganjar yang terbaik love balak,"['ganjar', 'baik', 'love', 'balak']",6,positif,1,1,positif
prabowo gibran bekerja dengan hati yang tulus melanjutkan pembangunan yang sudah bagus di masa jokowi anies adalah pembicara ulung dengan segudang retorika ingat di belakang anis ada nasdem yang akhirquot ini sangat korup apakah mungkin jika anis terpilih membantah ucapan surya paloh jelas ada sebuah misi dari orangquot korup di blakang anis untuk menghilangkan jejak korup mereka sedangkan untuk ganjar putaran pertama di pastikan tumbang dan pada akhirnya mereka akan mendukung prabowo gibran kita lihat saja nanti,"['prabowo', 'gibran', 'hati', 'tulus', 'lanjut', 'bangun', 'bagus', 'jokowi', 'anies', 'bicara', 'ulung', 'gudang', 'retorika', 'anis', 'nasdem', 'akhirquot', 'korup', 'anis', 'pilih', 'ban', 'ucap', 'surya', 'paloh', 'misi', 'orangquot', 'korup', 'blakang', 'anis', 'hilang', 'jejak', 'korup', 'ganjar', 'putar', 'pasti', 'tumbang', 'dukung', 'prabowo', 'gibran', 'lihat']",-13,negatif,-1,1,positif
keren pak anies baswedan dalam debat pertama tanpa public speaking nya bagus bener brprabowo tampak kebingungan menjawab pertanyaan dari pak anies baswedan,"['keren', 'anies', 'baswedan', 'debat', 'public', 'speaking', 'nya', 'bagus', 'bener', 'brprabowo', 'bingung', 'anies', 'baswedan']",3,positif,1,1,positif
enggak nekoneko alasanya pak prabowo oke,"['nekoneko', 'alasanya', 'prabowo', 'oke']",2,positif,1,1,positif
sukses terus untuk pak prabowo dan mas gibran majuu terus,"['sukses', 'prabowo', 'mas', 'gibran', 'majuu']",3,positif,1,1,positif
wah bapak prabowo sangat tegasnya beliau juga bisa melihat dari aspek kehidupan masyarakat untuk masyarakat,"['prabowo', 'beliau', 'aspek', 'hidup', 'masyarakat', 'masyarakat']",-5,negatif,-1,-1,negatif
gasspol bro prabowo gibran untuk indonesia maju,"['gasspol', 'bro', 'prabowo', 'gibran', 'indonesia', 'maju']",0,netral,0,0,netral
program prabowo hanya mengcopy punyany jokowi tidak ada program yang nyatabrprogram pak anies baswedan lebih jelas untuk indonesia lebih maju di internasional,"['program', 'prabowo', 'mengcopy', 'punyany', 'jokowi', 'program', 'nyatabrprogram', 'anies', 'baswedan', 'indonesia', 'maju', 'internasional']",0,netral,0,1,positif
ganjar mahfud,"['ganjar', 'mahfud']",2,positif,1,1,positif
saya tidak yakin dengan prabowo gibran tapi yakin denagn anies imin,"['prabowo', 'gibran', 'denagn', 'anies', 'imin']",0,netral,0,1,positif
gaspoll bro prabowo gibran unutk indonesia maju,"['gaspoll', 'bro', 'prabowo', 'gibran', 'unutk', 'indonesia', 'maju']",0,netral,0,0,netral
dulu saya sangat mendukung prabowo tapi sejak bergabung dengan lawan politiknya hilang sudah rasa simpati saya dan sekarang sudah ketemu pengganti yang sangat tepat yaitu amin,"['dukung', 'prabowo', 'gabung', 'lawan', 'politik', 'hilang', 'simpati', 'ketemu', 'ganti', 'amin']",-5,negatif,-1,-1,negatif
gaspol bro prabowo gibran untuk indonesia maju,"['gaspol', 'bro', 'prabowo', 'gibran', 'indonesia', 'maju']",0,netral,0,0,netral
yang kita cari yang ikhlas bukan yang pandai bicara tetap pak prabowo,"['cari', 'ikhlas', 'pandai', 'bicara', 'prabowo']",1,positif,1,1,positif
prabowo seperti cewek sja masak mau jadi pemimpin seperti itu,"['prabowo', 'cewek', 'sja', 'masak', 'pimpin']",0,netral,0,0,netral
saya malah khawatir kalau pak prabowo mimpinkayaknya emosian,"['khawatir', 'prabowo', 'mimpinkayaknya', 'emosi']",-5,negatif,-1,-1,negatif
pak prabowo dan mas gibran kenapa seperti kebingungan di debat pertama ini hahaha,"['prabowo', 'mas', 'gibran', 'bingung', 'debat', 'hahaha']",3,positif,1,1,positif
pak prabowo kok malah kayak kebingungan sihhadeh,"['prabowo', 'kayak', 'bingung', 'sihhadeh']",-3,negatif,-1,-1,negatif
saya yakin prabowo berdasarkan pengalamannya sebagai menteri pasti mengerti persoalan negara tapi beliau enggak pintar ngomong dan di debat ini juga terlihat kurang persiapan yang matang sehingga jawabannya kayak orang bingung brbrmalah pembahasan serunya lebih kepada debat anies vs ganjar keduanya terkadang menggunakan datapengalaman,"['prabowo', 'dasar', 'alam', 'menteri', 'erti', 'negara', 'beliau', 'pintar', 'ngomong', 'debat', 'siap', 'matang', 'jawab', 'kayak', 'orang', 'bingung', 'brbrmalah', 'bahas', 'seru', 'debat', 'anies', 'vs', 'ganjar', 'terkadang', 'datapengalaman']",10,positif,1,1,positif
bagaimana caranya mau bangun pak ganjar kalo hukum saja enggak diperbaiki mau dapat duid untuk membangun dari mana kalo koruptor malah diternak bukannya diperberat hukumannyabrtetep pilih pak anis membangun dari pokokknya dengan mperbaiki pokok hukumnya karena hukum itu pokok dalam pmrinthn,"['bangun', 'ganjar', 'kalo', 'hukum', 'baik', 'duid', 'bangun', 'kalo', 'koruptor', 'ternak', 'berat', 'hukumannyabrtetep', 'pilih', 'anis', 'bangun', 'pokokknya', 'mperbaiki', 'pokok', 'hukum', 'hukum', 'pokok', 'pmrinthn']",2,positif,1,1,positif
agak ragu dengan program kerja prabowo gibran akan semrawut kalau diterapkan,"['ragu', 'program', 'kerja', 'prabowo', 'gibran', 'semrawut', 'terap']",-6,negatif,-1,1,positif
wiranto langsung asem mukanya pas pak ganjar tanya ham penculikan,"['wiranto', 'langsung', 'asem', 'muka', 'pas', 'ganjar', 'ham', 'culi']",8,positif,1,1,positif
aman mah buat bpk prabowi rakyat mah sudah trcekik dengan hrg2 naik bbm naik pajak naik tapi umk enggak naik eh malah pajak untuk pengusaha diturunin yang jangan munafik mah bpk prabowojgn purapura enggak itu atau benaran enggak itu kondiai di lapangan miris sihcalon pemimpin tapi enggak itu kondisi lapangan,"['aman', 'mah', 'bpk', 'prabowi', 'rakyat', 'mah', 'trcekik', 'hrg2', 'bbm', 'pajak', 'umk', 'eh', 'pajak', 'usaha', 'diturunin', 'munafik', 'mah', 'bpk', 'prabowojgn', 'purapura', 'benar', 'kondiai', 'lapang', 'miris', 'sihcalon', 'pimpin', 'kondisi', 'lapang']",-9,negatif,-1,-1,negatif
dapat serangan di awal prabowo auto sudah tidak terkontrol sehingga retorikanya kacau dalam menyampaikan visi misi mau menyerang balik juga susah kayaknya,"['serang', 'prabowo', 'auto', 'kontrol', 'retorika', 'kacau', 'visi', 'misi', 'serang', 'susah', 'kayak']",-12,negatif,-1,-1,negatif
pak prabowo enggak emosi anjir memang dia mantan tni jadi tegas,"['prabowo', 'emosi', 'anjir', 'mantan', 'tni']",-6,negatif,-1,-1,negatif
ganjar masih yang terbaik,"['ganjar', 'baik']",4,positif,1,1,positif
pak ganjar kayaknya mengomongnya tertata ya tapi aku ra mudeng mending pak anis,"['ganjar', 'kayak', 'omong', 'tata', 'ya', 'ra', 'mudeng', 'mending', 'anis']",-1,negatif,-1,-1,negatif
sebenarnya yang paham akan situasi pak prabowo brbrkarena mungkin sudah bekerja sama pak jokowi jadi paham,"['paham', 'situasi', 'prabowo', 'brbrkarena', 'jokowi', 'paham']",0,netral,0,-1,negatif
momen viral anies vs prabowo href pak anies href pak prabowo href pak anies,"['momen', 'viral', 'anies', 'vs', 'prabowo', 'href', 'anies', 'href', 'prabowo', 'href', 'anies']",0,netral,0,0,netral
bissmillah 2024 prabowo gibran,"['bissmillah', '2024', 'prabowo', 'gibran']",0,netral,0,1,positif
mahfu mdprabowo samasama munifit itu orang nya,"['mahfu', 'mdprabowo', 'samasama', 'munifit', 'orang', 'nya']",0,netral,0,-1,negatif
prabowo sudah 2 kali kalah menunjukan bahwa memang tidak layak untuk memimpin indonesia semakin ragu,"['prabowo', '2', 'kali', 'kalah', 'tunjuk', 'layak', 'pimpin', 'indonesia', 'ragu']",-9,negatif,-1,-1,negatif
kenapa malas lihat prabowo sekarang emosi,"['malas', 'lihat', 'prabowo', 'emosi']",-2,negatif,-1,-1,negatif
saya merasa tidak yakin dengan program pasangan prabowo gibran berikan,"['program', 'pasang', 'prabowo', 'gibran']",4,positif,1,1,positif
makin kesini makin ragu sama prabowo dan gibran dengan lihat debat mereka dan makin yakin dengan anies dan aimin,"['kesini', 'ragu', 'prabowo', 'gibran', 'lihat', 'debat', 'anies', 'aimin']",3,positif,1,1,positif
jadi ragu pilih prabowo gibran setelah apa yang disampaikan kali ini,"['ragu', 'pilih', 'prabowo', 'gibran', 'kali']",-5,negatif,-1,-1,negatif
saya khawatir jika kelak indonesia dipimpin prabowo dan gibran apalagi latak belakang mereka tidak meyakinkan,"['khawatir', 'kelak', 'indonesia', 'pimpin', 'prabowo', 'gibran', 'latak']",-4,negatif,-1,-1,negatif
saya khawatir kalau yang mimpin prabowo gibran indonesia makin tertinggal,"['khawatir', 'mimpin', 'prabowo', 'gibran', 'indonesia', 'tinggal']",-6,negatif,-1,-1,negatif
prabowo terlalu menjilat jokowi mau didukung projo pak kami mau lihat wawasan amp visi misi anda bukan jokowi sadarlah pak dulu anda oposisi pemerintah karena dulu anda sangat berbeda pendapat dengan jokowi sekarang anda seperti menelan air liur anda sendiri bisa dilihat prabowo juga terlalu emosional anda tidak pantas jadi pemimpin negara ini,"['prabowo', 'jilat', 'jokowi', 'dukung', 'projo', 'lihat', 'wawas', 'amp', 'visi', 'misi', 'jokowi', 'sadar', 'oposisi', 'perintah', 'beda', 'dapat', 'jokowi', 'tel', 'air', 'liur', 'prabowo', 'emosional', 'pimpin', 'negara']",1,positif,1,-1,negatif
prabowogibran mending ke laut aja saya tidak yakin dengan mereka yang satu sudah uzur yang satunya prematur enggak yakinn,"['prabowogibran', 'mending', 'laut', 'aja', 'uzur', 'satu', 'prematur', 'yakinn']",2,positif,1,1,positif
emak enak prabowo di kik balik sama anies wkwkwk,"['emak', 'enak', 'prabowo', 'kik', 'anies', 'wkwkwk']",4,positif,1,1,positif
pak prabowo saking semangatnya terkesan sentimen,"['prabowo', 'saking', 'semangat', 'kes', 'sentimen']",3,positif,1,1,positif
apa prabowo kenapa sih ngejawabnya harus pakai emosi,"['prabowo', 'sih', 'ngejawabnya', 'pakai', 'emosi']",-1,negatif,-1,-1,negatif
jawaban dan respon tanggap pak probowo belum mencerminkan layaknya calon seorang pemimpin silakan kalian telaah saja setiap jawaban beliaubrmenurut saya yang paling siap maju ke pemilu hanya pak anies dan pak ganjarbrbruntuk pilihan yang mau kalian coblos nanti silakan bagaimana kalian bisa menanggapi hasil debat ini,"['respon', 'tanggap', 'probowo', 'cermin', 'layak', 'calon', 'pimpin', 'sila', 'telaah', 'beliaubrmenurut', 'maju', 'milu', 'anies', 'ganjarbrbruntuk', 'pilih', 'coblos', 'sila', 'tanggap', 'hasil', 'debat']",7,positif,1,1,positif
debat yang menarik dengan semua pendapat capres gaspoll bro prabowo gibran untuk indonesia maju,"['debat', 'tarik', 'dapat', 'capres', 'gaspoll', 'bro', 'prabowo', 'gibran', 'indonesia', 'maju']",5,positif,1,1,positif
pernyataan anies membatalkan ikn masuk akal tapi sayang ganjar tetap melanjutkan,"['nyata', 'anies', 'batal', 'ikn', 'masuk', 'akal', 'sayang', 'ganjar', 'lanjut']",-7,negatif,-1,-1,negatif
kasihan prabowo yallah,"['kasihan', 'prabowo', 'yallah']",1,positif,1,1,positif
ganjar pranowo,"['ganjar', 'pranowo']",2,positif,1,1,positif
debat yang sangat menegangkan gaspoll bro prabowo gibran untuk indonesia maju,"['debat', 'tegang', 'gaspoll', 'bro', 'prabowo', 'gibran', 'indonesia', 'maju']",7,positif,1,1,positif
bonyok prabowo,"['bonyok', 'prabowo']",5,positif,1,1,positif
prabowo bertanya kepada ganjar cara mengatasi pengangguran brganjar menjawab undang investor sekolah vokasi kejuruan dan kebijakan 1 anak dari keluarga miskin dikuliahkan sampai s1brprabowo berarti jawaban mas ganjar mendukung kebijakan jokowi kartu investor masuk,"['prabowo', 'ganjar', 'atas', 'anggur', 'brganjar', 'undang', 'investor', 'sekolah', 'vokasi', 'juru', 'bijak', '1', 'anak', 'keluarga', 'miskin', 'kuliah', 's1brprabowo', 'mas', 'ganjar', 'dukung', 'bijak', 'jokowi', 'kartu', 'investor', 'masuk']",-8,negatif,-1,-1,negatif
saya yakin program prabowo gibran semua pasti serius dan nyata semangay prabowo gibran,"['program', 'prabowo', 'gibran', 'serius', 'nyata', 'semangay', 'prabowo', 'gibran']",-3,negatif,-1,-1,negatif
memang pak anies kejeniusannya di atas ratarata tapi semangat pejuang dari pak prabowo juga patut di apresiasi,"['anies', 'jenius', 'ratarata', 'semangat', 'juang', 'prabowo', 'patut', 'apresiasi']",0,netral,0,1,positif
anies kapasitas nya sangatt jauuhh diatas prabowo dan ganjar anies baswedan presiden ri2024,"['anies', 'kapasitas', 'nya', 'sangatt', 'jauuhh', 'atas', 'prabowo', 'ganjar', 'anies', 'baswedan', 'presiden', 'ri2024']",4,positif,1,1,positif
pak prabowo gibran seperti kebingungan mengikuti depat ini kurang menguasai apa memang tidak tahu,"['prabowo', 'gibran', 'bingung', 'ikut', 'depat', 'kuasa']",0,netral,0,-1,negatif
pak anis keren banget dalam sesi tanya jawab dengan prabowo sampai prabowo bingung mau jawab apa,"['anis', 'keren', 'banget', 'sesi', 'prabowo', 'prabowo', 'bingung']",1,positif,1,1,positif
program kerja pak prabowo kok makin enggak jelas yah pandangan saya sih pak anis lebih jelas arah nya,"['program', 'kerja', 'prabowo', 'yah', 'pandang', 'sih', 'anis', 'arah', 'nya']",0,netral,0,1,positif
prabowo darting,"['prabowo', 'darting']",0,netral,0,0,netral
bapak prabowo sudah berkali kali ikut debat capres tapi tetap saja apa yang disampaikan banyak yang tidak menyambung,"['prabowo', 'kali', 'kali', 'debat', 'capres', 'sambung']",0,netral,0,-1,negatif
program dari paslon no 2 prabowo gibran sangat memanjakan orang malas tidak mendidik agar mandiri,"['program', 'paslon', 'no', '2', 'prabowo', 'gibran', 'manja', 'orang', 'malas', 'didik', 'mandiri']",-5,negatif,-1,-1,negatif
all ini prabowo gibran,"['all', 'prabowo', 'gibran']",0,netral,0,0,netral
pasangan prabowo gibran sudah 2x nyalon tqpi gagal jadi kurang yakin saya,"['pasang', 'prabowo', 'gibran', '2x', 'nyalon', 'tqpi', 'gagal']",0,netral,0,-1,negatif
saya ragu dan tidak yakin pilih pragib prabowo yang program2 nya yang kurang sesuai dan dibutuhkan rakyat saat ini apalagi wakil nya yang seperti tidak punya gagasan karena ketidakmampuan kapasitasnya,"['ragu', 'pilih', 'pragib', 'prabowo', 'program2', 'nya', 'sesuai', 'butuh', 'rakyat', 'wakil', 'nya', 'gagas', 'ketidakmampuan', 'kapasitas']",-4,negatif,-1,-1,negatif
duh kalo pak prabowo dan mas gibran debatnya kayak gitu saya jadi ragu nih buat milihnya,"['duh', 'kalo', 'prabowo', 'mas', 'gibran', 'debat', 'kayak', 'gitu', 'ragu', 'nih', 'milihnya']",-7,negatif,-1,-1,negatif
orang cerdas insya allah pilih ganjar mahfud,"['orang', 'cerdas', 'insya', 'allah', 'pilih', 'ganjar', 'mahfud']",5,positif,1,1,positif
waduh kalo pak prabowo dan mas gibran yang terpilih saya jadi khawatir sama masa depan indonesia,"['kalo', 'prabowo', 'mas', 'gibran', 'pilih', 'khawatir', 'indonesia']",-6,negatif,-1,-1,negatif
bayangkan saja sudah 2 kali nyapres gagal terus maaih saja penasaran masyarakat semakin ragu pak prabowo setelah berpasangan dengan gibran,"['bayang', '2', 'kali', 'nyapres', 'gagal', 'maaih', 'penasaran', 'masyarakat', 'ragu', 'prabowo', 'pasang', 'gibran']",-4,negatif,-1,-1,negatif
