komentar_bersih,prepos_text,polarity_score,sentiment,labeling_polarity,predicted_sentiment,sentimen_NaiveBayes
pak anies memang cerminan pemimpin yang baik terbukti di saat beliau memimpin dki semangat pak amin,"['anies', 'cermin', 'pimpin', 'bukti', 'beliau', 'pimpin', 'dki', 'semangat', 'amin']",3,positif,1,1,positif
pak anies memang terbaik semangat pak anies orang cerdas dan cendikiawan pantas sekali untuk menuju indonesia perubahan semoga satu keluarga saling melengkapi untuk sukses kan amin,"['anies', 'baik', 'semangat', 'anies', 'orang', 'cerdas', 'cendikiawan', 'indonesia', 'ubah', 'moga', 'keluarga', 'lengkap', 'sukses', 'amin']",9,positif,1,1,positif
entah kenapa sekarang kurang yakin dengan pak prabowo sebagai calon presiden indonesia semoga pak anies bisa menang,"['prabowo', 'calon', 'presiden', 'indonesia', 'moga', 'anies', 'menang']",3,positif,1,1,positif
kalau bukan anies debat nya kayak cerdas cermat enggak berbobot untuk ada pak anies jadi lebih hidup debatnya,"['anies', 'debat', 'nya', 'kayak', 'cerdas', 'cermat', 'bobot', 'anies', 'hidup', 'debat']",-2,negatif,-1,-1,negatif
mohon maaf pak prabowo saya dulu mendukung bapak namun saya sudah beralih ke pak anies pak karena program kerja bapak agak diragukan bagi saya,"['mohon', 'maaf', 'prabowo', 'dukung', 'alih', 'anies', 'program', 'kerja', 'ragu']",2,positif,1,1,positif
pak anies kali ini di luar prediksi saya cara bdialognyabrpak ganjar sepertinya belahar dari kesalahn karena bicaranya sangat bhati hati jadi penasaran siapa tim nya pak ganjarbrpak prabowo mohon jangan emosian pak saya jadi takut,"['anies', 'kali', 'prediksi', 'bdialognyabrpak', 'ganjar', 'bahar', 'kesalahn', 'bicara', 'bhati', 'hati', 'penasaran', 'tim', 'nya', 'ganjarbrpak', 'prabowo', 'mohon', 'emosi', 'takut']",-7,negatif,-1,-1,negatif
sama saya allah pak anies baswedan is the best pokok nya ini saya allah menang satu putaran amin,"['allah', 'anies', 'baswedan', 'is', 'the', 'best', 'pokok', 'nya', 'allah', 'menang', 'putar', 'amin']",9,positif,1,1,positif
wow kelihatan banget yang cocok jadi presiden indonesia 2024 pak anies tapi entahlah nanti keputusan gaib apa karena bukti sekarang saja sudah nyata yang kompeten no 1 semoga allah akan beri jalan yang terbaik untuk indonesia amin,"['wow', 'banget', 'cocok', 'presiden', 'indonesia', '2024', 'anies', 'putus', 'gaib', 'bukti', 'nyata', 'kompeten', 'no', '1', 'moga', 'allah', 'jalan', 'baik', 'indonesia', 'amin']",5,positif,1,1,positif
pak ganjar dan pak anies 3public speaking3 nya samasama bagus dan menjawab semua pertanyaan dengan jelas detail dan masuk akal dengan hati dan pikiran yang jernih tanpa rasa emosi dan enggak grasak grusuk kayak sih owo jadi tau siapa yang sebenarnya berpendidikan,"['ganjar', 'anies', '3public', 'speaking3', 'nya', 'samasama', 'bagus', 'detail', 'masuk', 'akal', 'hati', 'pikir', 'jernih', 'emosi', 'grasak', 'grusuk', 'kayak', 'sih', 'owo', 'tau', 'didik']",-6,negatif,-1,-1,negatif
banyak waktu debat terbuang yang tidak dimanfaatkan secara maksimal entah cari aman atau minim pengetahuan pak anies pintar manfaatkan waktu debat tidak terbuang buang ri anies baswedan,"['debat', 'buang', 'manfaat', 'maksimal', 'cari', 'aman', 'minim', 'tahu', 'anies', 'pintar', 'manfaat', 'debat', 'buang', 'buang', 'ri', 'anies', 'baswedan']",4,positif,1,1,positif
orang cerdas pilih anies pragib mundur dulu hehee,"['orang', 'cerdas', 'pilih', 'anies', 'pragib', 'mundur', 'hehee']",-2,negatif,-1,-1,negatif
bismillahbrdari ke 3 calon pak anies lah yang pantas jadi presiden kita brin saya allah menang,"['bismillahbrdari', '3', 'calon', 'anies', 'presiden', 'brin', 'allah', 'menang']",7,positif,1,1,positif
seharusnya debat calon presiden itu adalah memperdebatkan rancanganplan kerja semasa ybs menjabat nanti selama tahun kedepan dan pertanyaan yang di lantunkan seharusnya adalah permasalahan indonesia yang di hadapi saat ini bukan memperdebatkan pertanggungjawaban dari masa sebelum dari setiap paslon yang ada kami hanya melihat egoisme dan emosi dari setiap paslon yang di tunjukkanbrbrkalo mengikuti alur debat pertama ini saya rasa sudah terlihat bahwa anies baswedan unggul dalam debat pertama ini tapi jangan gampang menyimpulkan dahulu masih ada debat selanjutnya yang bisa menjadi penentu terakhir siapa yang menurut kita cocok memimpin negara ini,"['debat', 'calon', 'presiden', 'debat', 'rancanganplan', 'kerja', 'ybs', 'jabat', 'depan', 'lantun', 'masalah', 'indonesia', 'hadap', 'debat', 'pertanggungjawaban', 'paslon', 'egoisme', 'emosi', 'paslon', 'tunjukkanbrbrkalo', 'ikut', 'alur', 'debat', 'anies', 'baswedan', 'unggul', 'debat', 'gampang', 'simpul', 'debat', 'tentu', 'cocok', 'pimpin', 'negara']",10,positif,1,1,positif
pak anies enggak bakalan menang mau 100 pada putaran pertama kalo pak anies menang penggal leher saya,"['anies', 'menang', '100', 'putar', 'kalo', 'anies', 'menang', 'penggal', 'leher']",-2,negatif,-1,-1,negatif
pak anies orangnya santai enggak emosian enggak salah saya dukung pak aniespilih no1 pasangan amin,"['anies', 'orang', 'santai', 'emosi', 'salah', 'dukung', 'aniespilih', 'no1', 'pasang', 'amin']",5,positif,1,1,positif
dulu saya pilih prabowo sekarang sorry nih yebr pilih presiden enggak sebercanda itu pak dikira semua masalah dijogetin doangbr100 saya yakin pilihan saya ke pak anies,"['pilih', 'prabowo', 'sorry', 'nih', 'yebr', 'pilih', 'presiden', 'canda', 'dijogetin', 'doangbr100', 'pilih', 'anies']",-10,negatif,-1,-1,negatif
semakin mantab pilih pak anies 2024 semoga menang amin,"['mantab', 'pilih', 'anies', '2024', 'moga', 'menang', 'amin']",-2,negatif,-1,1,positif
opini saya yang selalu golput brbrtanpa bermnaksud merendahkan inteletualitas paslo lain menurut saya yang paling kompeten diantara ketiga paslon adalah anies baswedanbrbrparameterbrbr1 intelektualitasbrintelektualitas jelas dia punya bahkan saya kira diatas ratarata yang lainbrdia akademisi ulung pernah menjabat rektor tidak aneh jika dia berani datang ke kampus2 untuk diskusi atau debat dengan mahasiswabr dia juga pernah menjabat menteri pendidikan yang program kmentriannya juga sangat revolusioner kala itu brpoin plus nya dia juga bagus diplomasi ke luar negeri dia punya komunitas worldwide yang juga bagus secara dia juga ulusan luar negeribrbrbr2 integritasbrkepribadian dia sangat baik demokratis jauh dari kontroversi apalagi rekam jejak kriminal atau pun tuduhan penyalahgunaan kekuasaan atau quotabuse of powerquot brjakarta menjadi buktinya brdia juga sangat paham akan sejarah nkri secara dia adalah keturuanan pahalawan nasional indonesiabrkomunikasi nya juga bagus semua pihak dirangkul tidak pernah saya lihat dia emosi gentak2 orang didepan publikbrkomunikasidiplomasi luar negeri juga bagusbrsering diundang dalam seminar di luar negeri karena kemampuan english nya juga baikbrbr3 rekam jejakbrrekam jejak sudah sedikit banyak dipaparkan pada poin 1 dan 2brbr4 prestasibrprestasi sebagai mentri dan gubernur boleh dicek data nya terbuka untuk umumbrbr dll saya masih punya banyak poin nanti saya tambahinbrbrbrbrbrdari video2 debat umum yang saya menonton sebelum debat resmi ini saya sangat merekomendasikan anies baswedan untuk ri1brkarena dia paket komplit sebagai pemimpinbrbrterima kasih,"['opini', 'golput', 'brbrtanpa', 'bermnaksud', 'rendah', 'inteletualitas', 'paslo', 'kompeten', 'tiga', 'paslon', 'anies', 'baswedanbrbrparameterbrbr1', 'intelektualitasbrintelektualitas', 'atas', 'ratarata', 'lainbrdia', 'akademisi', 'ulung', 'jabat', 'rektor', 'aneh', 'berani', 'kampus2', 'diskusi', 'debat', 'mahasiswabr', 'jabat', 'menteri', 'didik', 'program', 'kmentriannya', 'revolusioner', 'brpoin', 'plus', 'nya', 'bagus', 'diplomasi', 'negeri', 'komunitas', 'worldwide', 'bagus', 'ulusan', 'negeribrbrbr2', 'integritasbrkepribadian', 'demokratis', 'kontroversi', 'rekam', 'jejak', 'kriminal', 'tuduh', 'penyalahgunaan', 'kuasa', 'quotabuse', 'of', 'powerquot', 'brjakarta', 'bukti', 'brdia', 'paham', 'sejarah', 'nkri', 'keturuanan', 'pahalawan', 'nasional', 'indonesiabrkomunikasi', 'nya', 'bagus', 'rangkul', 'lihat', 'emosi', 'gentak2', 'orang', 'depan', 'publikbrkomunikasidiplomasi', 'negeri', 'bagusbrsering', 'undang', 'seminar', 'negeri', 'mampu', 'english', 'nya', 'baikbrbr3', 'rekam', 'jejakbrrekam', 'jejak', 'papar', 'poin', '1', '2brbr4', 'prestasibrprestasi', 'tri', 'gubernur', 'cek', 'data', 'nya', 'buka', 'umumbrbr', 'dll', 'poin', 'tambahinbrbrbrbrbrdari', 'video2', 'debat', 'tonton', 'debat', 'resmi', 'rekomendasi', 'anies', 'baswedan', 'ri1brkarena', 'paket', 'komplit', 'pemimpinbrbrterima', 'kasih']",-24,negatif,-1,-1,negatif
prabowo gibran bekerja dengan hati yang tulus melanjutkan pembangunan yang sudah bagus di masa jokowi anies adalah pembicara ulung dengan segudang retorika ingat di belakang anis ada nasdem yang akhirquot ini sangat korup apakah mungkin jika anis terpilih membantah ucapan surya paloh jelas ada sebuah misi dari orangquot korup di blakang anis untuk menghilangkan jejak korup mereka sedangkan untuk ganjar putaran pertama di pastikan tumbang dan pada akhirnya mereka akan mendukung prabowo gibran kita lihat saja nanti,"['prabowo', 'gibran', 'hati', 'tulus', 'lanjut', 'bangun', 'bagus', 'jokowi', 'anies', 'bicara', 'ulung', 'gudang', 'retorika', 'anis', 'nasdem', 'akhirquot', 'korup', 'anis', 'pilih', 'ban', 'ucap', 'surya', 'paloh', 'misi', 'orangquot', 'korup', 'blakang', 'anis', 'hilang', 'jejak', 'korup', 'ganjar', 'putar', 'pasti', 'tumbang', 'dukung', 'prabowo', 'gibran', 'lihat']",-13,negatif,-1,1,positif
kami sekeluarga besar dari sumut siap mendukung pak anies di pilpres ini,"['keluarga', 'sumut', 'dukung', 'anies', 'pilpres']",5,positif,1,1,positif
hanya pak anies yang brilian dengan pikiran dan hatinya,"['anies', 'brilian', 'pikir', 'hati']",-1,negatif,-1,-1,negatif
saya warga dari bandar lampung sekeluarga dukung pak anies,"['warga', 'bandar', 'lampung', 'keluarga', 'dukung', 'anies']",1,positif,1,1,positif
keren pak anies baswedan dalam debat pertama tanpa public speaking nya bagus bener brprabowo tampak kebingungan menjawab pertanyaan dari pak anies baswedan,"['keren', 'anies', 'baswedan', 'debat', 'public', 'speaking', 'nya', 'bagus', 'bener', 'brprabowo', 'bingung', 'anies', 'baswedan']",3,positif,1,1,positif
semakin yakin untuk memilih pasangan amin karena pak anies sosok yang cerdas,"['pilih', 'pasang', 'amin', 'anies', 'sosok', 'cerdas']",2,positif,1,1,positif
pak anies tidak mengatakan demokrasi tidak berjalan kan hanya mengatakan indeks nya menurun atau telinga dan persepsi saya yang salah,"['anies', 'demokrasi', 'jalan', 'indeks', 'nya', 'turun', 'telinga', 'persepsi', 'salah']",-6,negatif,-1,-1,negatif
program prabowo hanya mengcopy punyany jokowi tidak ada program yang nyatabrprogram pak anies baswedan lebih jelas untuk indonesia lebih maju di internasional,"['program', 'prabowo', 'mengcopy', 'punyany', 'jokowi', 'program', 'nyatabrprogram', 'anies', 'baswedan', 'indonesia', 'maju', 'internasional']",0,netral,0,1,positif
pak anies lebih banyak pengalaman daripada gibran yang masih muda agak kurang yakin dengan kinerja pragib apalagi usia gibran yang masih muda dan belum banyak pengalaman,"['anies', 'alam', 'gibran', 'muda', 'kerja', 'pragib', 'usia', 'gibran', 'muda', 'alam']",0,netral,0,-1,negatif
saya tidak yakin dengan prabowo gibran tapi yakin denagn anies imin,"['prabowo', 'gibran', 'denagn', 'anies', 'imin']",0,netral,0,1,positif
anies hanya bisa omong besar kerja nol,"['anies', 'omong', 'kerja', 'nol']",-5,negatif,-1,-1,negatif
pasangan amin sangat pintar memaparkan penjelasan karena pak anies sosok yang cerdas,"['pasang', 'amin', 'pintar', 'papar', 'jelas', 'anies', 'sosok', 'cerdas']",-1,negatif,-1,1,positif
program kerja pasangan amin sangat bagus karena pak anies sosok yang cerdas,"['program', 'kerja', 'pasang', 'amin', 'bagus', 'anies', 'sosok', 'cerdas']",4,positif,1,1,positif
brobrpak anies on another level di sesi debat kali ini menang telak brno2 kebanyakan marah dan jawaban nya sama sekali enggak berasaabrno 3 sebenarnya penyampaian bagus dan keren brtapi saat sesi tanya jawab malah mengasih assist ke no1 brbrso pak anies untuk debat kali ini menang brsampe saat ini gua masih belum menentukan pilihan mau tunggu debat selanjutnya href,"['brobrpak', 'anies', 'on', 'another', 'level', 'sesi', 'debat', 'kali', 'menang', 'telak', 'brno2', 'banyak', 'marah', 'nya', 'berasaabrno', '3', 'sampai', 'bagus', 'keren', 'brtapi', 'sesi', 'asih', 'assist', 'no1', 'brbrso', 'anies', 'debat', 'kali', 'menang', 'brsampe', 'gua', 'tentu', 'pilih', 'tunggu', 'debat', 'href']",-12,negatif,-1,-1,negatif
bismillah pak aniess,"['bismillah', 'aniess']",4,positif,1,1,positif
pak anies brbrlope banget,"['anies', 'brbrlope', 'banget']",1,positif,1,1,positif
bapak anies is the best,"['anies', 'is', 'the', 'best']",0,netral,0,0,netral
wah kabeh digebuki karo anies wiswispokoke jawa anies kabeh,"['kabeh', 'gebuk', 'karo', 'anies', 'wiswispokoke', 'jawa', 'anies', 'kabeh']",-4,negatif,-1,-1,negatif
sudah gugur sih anieskarena bukan debat pribadi,"['gugur', 'sih', 'anieskarena', 'debat', 'pribadi']",1,positif,1,1,positif
pak anies presidenkuu,"['anies', 'presidenkuu']",0,netral,0,0,netral
all ini anies,"['all', 'anies']",0,netral,0,0,netral
tidak yakin dengan program kerja pragib lebih yakin dengan program pak anies lebih jelas dan terpercaya,"['program', 'kerja', 'pragib', 'program', 'anies', 'percaya']",4,positif,1,1,positif
pasangan pak anies dan cak imin merupakan pasangan yang ideal untuk indonesia karena kecerdasan dan gagasan2 serta ide2 yang cemerlang bisa muncul lewat pasangan amin,"['pasang', 'anies', 'cak', 'imin', 'pasang', 'ideal', 'indonesia', 'cerdas', 'gagasan2', 'ide2', 'cemerlang', 'muncul', 'pasang', 'amin']",16,positif,1,1,positif
saya dengan mantab dan yakin memilih pak anies dan cak imin untuk memimpin negeri ini hidup amin,"['mantab', 'pilih', 'anies', 'cak', 'imin', 'pimpin', 'negeri', 'hidup', 'amin']",-4,negatif,-1,1,positif
kecerdasan pak anies sudah sangat tidak duragukan lagi pak anies memaparkan penjelasannya dengan sejelas jelasnya dalam debat pertama ini pasangan amin menang telak,"['cerdas', 'anies', 'duragukan', 'anies', 'papar', 'jelas', 'jelas', 'debat', 'pasang', 'amin', 'menang', 'telak']",-4,negatif,-1,1,positif
kami sekeluarga siap mengawal pak anies sampai jadi presiden indonesia selanjutnya all ini for amin,"['keluarga', 'awal', 'anies', 'presiden', 'indonesia', 'all', 'for', 'amin']",4,positif,1,1,positif
saya yakin prabowo berdasarkan pengalamannya sebagai menteri pasti mengerti persoalan negara tapi beliau enggak pintar ngomong dan di debat ini juga terlihat kurang persiapan yang matang sehingga jawabannya kayak orang bingung brbrmalah pembahasan serunya lebih kepada debat anies vs ganjar keduanya terkadang menggunakan datapengalaman,"['prabowo', 'dasar', 'alam', 'menteri', 'erti', 'negara', 'beliau', 'pintar', 'ngomong', 'debat', 'siap', 'matang', 'jawab', 'kayak', 'orang', 'bingung', 'brbrmalah', 'bahas', 'seru', 'debat', 'anies', 'vs', 'ganjar', 'terkadang', 'datapengalaman']",10,positif,1,1,positif
saya pilih pemimpin yang beretika berwibawa cerdas dan tidak emosional anies insya allah ri 1 2024,"['pilih', 'pimpin', 'etika', 'wibawa', 'cerdas', 'emosional', 'anies', 'insya', 'allah', 'ri', '1', '2024']",3,positif,1,1,positif
jika masa depan indonesia di pimpin oleh pragib saya lebih suka kalau indonesia di pimpin oleh pasangan amin karena beliau orang bisa mensejahterakan rakyat nya memajukan negara indonesia yang lebih baik lagi hidup pak anies,"['indonesia', 'pimpin', 'pragib', 'suka', 'indonesia', 'pimpin', 'pasang', 'amin', 'beliau', 'orang', 'sejahtera', 'rakyat', 'nya', 'maju', 'negara', 'indonesia', 'hidup', 'anies']",4,positif,1,1,positif
pak anies cerdas dan berpandangan luassaya yakin indonesia maju kalau pak anies menjadi presiden ri,"['anies', 'cerdas', 'pandang', 'luassaya', 'indonesia', 'maju', 'anies', 'presiden', 'ri']",4,positif,1,1,positif
banyak kali buzzer nya anies anjiirr akun2 bodong semua di sosmed wkwk,"['kali', 'buzzer', 'nya', 'anies', 'anjiirr', 'akun2', 'bodong', 'sosmed', 'wkwk']",0,netral,0,0,netral
saya perwakilan dari generasi muda dengan senang hati memilih pak anies untuk jadi presiden di 2024 nanti,"['wakil', 'generasi', 'muda', 'senang', 'hati', 'pilih', 'anies', 'presiden', '2024']",-3,negatif,-1,1,positif
pak anies orang nya sangat cerdas dan punya rasa tanggung jawab beliau debat yang di lakukan oleh pak anies sangat luar biasa banget keren lah pokok nya justru dari pragib kok malah kebingungan mengikuti debat ini hanya pak anies lah sosok yang bijaksana bismillah paslon 1 buat pasangan amin,"['anies', 'orang', 'nya', 'cerdas', 'tanggung', 'beliau', 'debat', 'laku', 'anies', 'banget', 'keren', 'pokok', 'nya', 'pragib', 'bingung', 'ikut', 'debat', 'anies', 'sosok', 'bijaksana', 'bismillah', 'paslon', '1', 'pasang', 'amin']",7,positif,1,1,positif
memang pasangan anies the next presiden,"['pasang', 'anies', 'the', 'next', 'presiden']",5,positif,1,1,positif
pak anies di debat ini terlalu op dan buat pak wowo dan gibran saya enggak yakin programnya bisa jalan secara omongannya dari utara ke selatan bung enggak nyambung mon maaf nih pak,"['anies', 'debat', 'op', 'wowo', 'gibran', 'program', 'jalan', 'omong', 'utara', 'selatan', 'nyambung', 'mon', 'maaf', 'nih']",-2,negatif,-1,-1,negatif
negara ini butuh pemimpin yang serius bukan yang mainmain pak anies sukses di ibukota dki jakarta saatnya jadi pemimpin indonesia no1 amin,"['negara', 'butuh', 'pimpin', 'serius', 'mainmain', 'anies', 'sukses', 'ibukota', 'dki', 'jakarta', 'pimpin', 'indonesia', 'no1', 'amin']",-7,negatif,-1,-1,negatif
momen viral anies vs prabowo href pak anies href pak prabowo href pak anies,"['momen', 'viral', 'anies', 'vs', 'prabowo', 'href', 'anies', 'href', 'prabowo', 'href', 'anies']",0,netral,0,0,netral
bismillah semoga untuk pasangan amin ini bisa menentukan masa depan yang lebih baik lagi dan bisa merubah indonesia yang jauh lebih baik lagi karena program pak anies baswedan lebih saya percayai karena beliau orang yang cerdas tangguh dan pintar daripada program kerja nya pragib saya tidak yakin itu hidup pak anies bismillah putaran 1 buat pasangan amin,"['bismillah', 'moga', 'pasang', 'amin', 'tentu', 'rubah', 'indonesia', 'program', 'anies', 'baswedan', 'percaya', 'beliau', 'orang', 'cerdas', 'tangguh', 'pintar', 'program', 'kerja', 'nya', 'pragib', 'hidup', 'anies', 'bismillah', 'putar', '1', 'pasang', 'amin']",19,positif,1,1,positif
cuma orang bodoh yang tidak pilih anies sebagai presiden,"['orang', 'bodoh', 'pilih', 'anies', 'presiden']",1,positif,1,1,positif
komentar semua hampir 0 nemilih pak anies semoga tidak ada kecurangan insyaallah amin suara nya unggul no1 amin,"['komentar', '0', 'nemilih', 'anies', 'moga', 'curang', 'insyaallah', 'amin', 'suara', 'nya', 'unggul', 'no1', 'amin']",-1,negatif,-1,1,positif
saya dan keluarga besar memang sudah berkomitmen mendukung pak anies di 2024 nanti,"['keluarga', 'komitmen', 'dukung', 'anies', '2024']",5,positif,1,1,positif
makin kesini makin ragu sama prabowo dan gibran dengan lihat debat mereka dan makin yakin dengan anies dan aimin,"['kesini', 'ragu', 'prabowo', 'gibran', 'lihat', 'debat', 'anies', 'aimin']",3,positif,1,1,positif
pak anies baswedan adalah sosok yang sangat inspiratif cerdas bijak berkomitmen serta akan menjadi pemimpin yang terbaik,"['anies', 'baswedan', 'sosok', 'inspiratif', 'cerdas', 'bijak', 'komitmen', 'pimpin', 'baik']",1,positif,1,1,positif
anies baswedan memiliki penampilan yang kharismatik dan mengesankan sebagai mantan gubernur jakarta pujian untuk kepemimpinannya dalam memimpin ibu kota sangat layak diapresiasi,"['anies', 'baswedan', 'milik', 'tampil', 'kharismatik', 'kesan', 'mantan', 'gubernur', 'jakarta', 'puji', 'pimpin', 'pimpin', 'kota', 'layak', 'apresiasi']",-3,negatif,-1,-1,negatif
bismillaah anies presiden allohu akbar,"['bismillaah', 'anies', 'presiden', 'allohu', 'akbar']",3,positif,1,1,positif
kpu jujur anies pasti menang,"['kpu', 'jujur', 'anies', 'menang']",2,positif,1,1,positif
pak anies dan pak muhaimin untuk tahun 2024,"['anies', 'muhaimin', '2024']",0,netral,0,1,positif
dari hati kecil saya memang pilihan saya saat ini pak anies dari keseriusan debat dan kecerdasannya membalikkan keadaan saat beliau terpojok tapi belum fix masih ada 4 kali debat lagi dan 1 lagi yang saya dengarkan dari pak anies baru kata2nya belum menampak kerja nyatanya karena saya bukan orang jakarta temanteman warga jakarta tolong bantu pencerahaannya bagaimana jakarta di bawah kepemimpinan pak anies kalau kelihatan kerja nyatanya saya bulatkan tekad 1 suara saya untuk pak anies,"['hati', 'pilih', 'anies', 'serius', 'debat', 'cerdas', 'balik', 'beliau', 'pojok', 'fix', '4', 'kali', 'debat', '1', 'dengar', 'anies', 'kata2nya', 'tampak', 'kerja', 'orang', 'jakarta', 'temanteman', 'warga', 'jakarta', 'tolong', 'bantu', 'pencerahaannya', 'jakarta', 'pimpin', 'anies', 'kerja', 'bulat', 'tekad', '1', 'suara', 'anies']",-4,negatif,-1,-1,negatif
anies baswedan tetap yang terbaik,"['anies', 'baswedan', 'baik']",2,positif,1,1,positif
emak enak prabowo di kik balik sama anies wkwkwk,"['emak', 'enak', 'prabowo', 'kik', 'anies', 'wkwkwk']",4,positif,1,1,positif
jawaban dan respon tanggap pak probowo belum mencerminkan layaknya calon seorang pemimpin silakan kalian telaah saja setiap jawaban beliaubrmenurut saya yang paling siap maju ke pemilu hanya pak anies dan pak ganjarbrbruntuk pilihan yang mau kalian coblos nanti silakan bagaimana kalian bisa menanggapi hasil debat ini,"['respon', 'tanggap', 'probowo', 'cermin', 'layak', 'calon', 'pimpin', 'sila', 'telaah', 'beliaubrmenurut', 'maju', 'milu', 'anies', 'ganjarbrbruntuk', 'pilih', 'coblos', 'sila', 'tanggap', 'hasil', 'debat']",7,positif,1,1,positif
pernyataan anies membatalkan ikn masuk akal tapi sayang ganjar tetap melanjutkan,"['nyata', 'anies', 'batal', 'ikn', 'masuk', 'akal', 'sayang', 'ganjar', 'lanjut']",-7,negatif,-1,-1,negatif
yuk kita kawal dan kita pastikan pak anies dan cak imin supaya jadi the next presiden dan wakil presiden republik indonesia,"['yuk', 'kawal', 'pasti', 'anies', 'cak', 'imin', 'the', 'next', 'presiden', 'wakil', 'presiden', 'republik', 'indonesia']",10,positif,1,1,positif
memang pak anies kejeniusannya di atas ratarata tapi semangat pejuang dari pak prabowo juga patut di apresiasi,"['anies', 'jenius', 'ratarata', 'semangat', 'juang', 'prabowo', 'patut', 'apresiasi']",0,netral,0,1,positif
anies kapasitas nya sangatt jauuhh diatas prabowo dan ganjar anies baswedan presiden ri2024,"['anies', 'kapasitas', 'nya', 'sangatt', 'jauuhh', 'atas', 'prabowo', 'ganjar', 'anies', 'baswedan', 'presiden', 'ri2024']",4,positif,1,1,positif
pak anies sosok yang akan memimpin negeri ini menuju perubahan ke arah yang lebih baik hidup pak anies,"['anies', 'sosok', 'pimpin', 'negeri', 'ubah', 'arah', 'hidup', 'anies']",-5,negatif,-1,1,positif
mantap banget jawaban pak anies cerdas dan santun,"['mantap', 'banget', 'anies', 'cerdas', 'santun']",8,positif,1,1,positif
pak anies baswedan allahuakbar,"['anies', 'baswedan', 'allahuakbar']",0,netral,0,1,positif
kinerja pak anies selama jadi gubernur dki bisa dikatakan sangat sukses sekarang sudah saatnya pak anies membuat sukses juga negara indonesia dengan menjadi presiden,"['kerja', 'anies', 'gubernur', 'dki', 'sukses', 'anies', 'sukses', 'negara', 'indonesia', 'presiden']",11,positif,1,1,positif
cuma anies yang layak,"['anies', 'layak']",-2,negatif,-1,1,positif
banten untuk bapak anies baswedan no urut 1,"['banten', 'anies', 'baswedan', 'no', 'urut', '1']",0,netral,0,1,positif
ya allah doa untuk bapak anies baswedan dan muhaemin iskandar di berikan ketenangan berhasil sampai tujuan jadi bapak peresiden dan wakil amanah adil dan makmur,"['ya', 'allah', 'doa', 'anies', 'baswedan', 'muhaemin', 'iskandar', 'tenang', 'hasil', 'tuju', 'residen', 'wakil', 'amanah', 'adil', 'makmur']",25,positif,1,1,positif
pragib kaya yang kebingungan mengikuti debat ini hee beda sama pak anies,"['pragib', 'kaya', 'bingung', 'ikut', 'debat', 'hee', 'beda', 'anies']",-2,negatif,-1,-1,negatif
pemaparan visi misi setiap capresbr1 anies prabowo ganjar,"['papar', 'visi', 'misi', 'capresbr1', 'anies', 'prabowo', 'ganjar']",1,positif,1,1,positif
saya sngat yakin jika negeri ini dipimpin oleh anies,"['sngat', 'negeri', 'pimpin', 'anies']",0,netral,0,1,positif
sapu bersih pak anies memang tidak di ragukan untuk jadi presiden ri 2024202,"['sapu', 'bersih', 'anies', 'ragu', 'presiden', 'ri', '2024202']",-3,negatif,-1,1,positif
musaisraellewinogoahirakebiasaan oten memecah belah bangsa pak anies yang paling toleran dalam beragama,"['musaisraellewinogoahirakebiasaan', 'oten', 'pecah', 'belah', 'bangsa', 'anies', 'toleran', 'agama']",-8,negatif,-1,-1,negatif
bismillahpak anies baswedan kami sekeluarga mendukung amin menang aamiin,"['bismillahpak', 'anies', 'baswedan', 'keluarga', 'dukung', 'amin', 'menang', 'aamiin']",6,positif,1,1,positif
pak anies baswedan sosok yang sangat cerdas dan bijaksana semoga beliau terpilih menjadi presiden indonesia selanjutnya,"['anies', 'baswedan', 'sosok', 'cerdas', 'bijaksana', 'moga', 'beliau', 'pilih', 'presiden', 'indonesia']",-1,negatif,-1,1,positif
progam kerja pakanies memang enggak omng kosong doang sih,"['progam', 'kerja', 'pakanies', 'omng', 'kosong', 'doang', 'sih']",-2,negatif,-1,-1,negatif
saya merasa khawatir kalo dipimpin indonesia sama pragib lebih baik dipimipin oleh pak anies yang sudah jelas cerdas,"['khawatir', 'kalo', 'pimpin', 'indonesia', 'pragib', 'dipimipin', 'anies', 'cerdas']",-4,negatif,-1,-1,negatif
pak anies memang benar cocok jadikan panutan pemimpin masa depan sih,"['anies', 'cocok', 'jadi', 'panutan', 'pimpin', 'sih']",0,netral,0,1,positif
doa terbaik dari saya semoga tetap tegar dan terus maju pak anies,"['doa', 'baik', 'moga', 'tegar', 'maju', 'anies']",1,positif,1,1,positif
201 saya coblos apa prabowo tapi kali ini saya begitu yakin dan siap untuk berganti coblos apa anies,"['201', 'coblos', 'prabowo', 'kali', 'ganti', 'coblos', 'anies']",0,netral,0,-1,negatif
