komentar_bersih,prepos_text,polarity_score,sentiment,labeling_polarity,predicted_sentiment,sentimen_NaiveBayes
pak ganjar kayaknya mengomongnya tertata ya tapi aku ra mudeng mending pak anis,"['ganjar', 'kayak', 'omong', 'tata', 'ya', 'ra', 'mudeng', 'mending', 'anis']",-1,negatif,-1,-1,negatif
jawaban dan respon tanggap pak probowo belum mencerminkan layaknya calon seorang pemimpin silakan kalian telaah saja setiap jawaban beliaubrmenurut saya yang paling siap maju ke pemilu hanya pak anies dan pak ganjarbrbruntuk pilihan yang mau kalian coblos nanti silakan bagaimana kalian bisa menanggapi hasil debat ini,"['respon', 'tanggap', 'probowo', 'cermin', 'layak', 'calon', 'pimpin', 'sila', 'telaah', 'beliaubrmenurut', 'maju', 'milu', 'anies', 'ganjarbrbruntuk', 'pilih', 'coblos', 'sila', 'tanggap', 'hasil', 'debat']",7,positif,1,1,positif
pernyataan anies membatalkan ikn masuk akal tapi sayang ganjar tetap melanjutkan,"['nyata', 'anies', 'batal', 'ikn', 'masuk', 'akal', 'sayang', 'ganjar', 'lanjut']",-7,negatif,-1,-1,negatif
ganjar pranowo,"['ganjar', 'pranowo']",2,positif,1,1,positif
prabowo bertanya kepada ganjar cara mengatasi pengangguran brganjar menjawab undang investor sekolah vokasi kejuruan dan kebijakan 1 anak dari keluarga miskin dikuliahkan sampai s1brprabowo berarti jawaban mas ganjar mendukung kebijakan jokowi kartu investor masuk,"['prabowo', 'ganjar', 'atas', 'anggur', 'brganjar', 'undang', 'investor', 'sekolah', 'vokasi', 'juru', 'bijak', '1', 'anak', 'keluarga', 'miskin', 'kuliah', 's1brprabowo', 'mas', 'ganjar', 'dukung', 'bijak', 'jokowi', 'kartu', 'investor', 'masuk']",-8,negatif,-1,-1,negatif
anies kapasitas nya sangatt jauuhh diatas prabowo dan ganjar anies baswedan presiden ri2024,"['anies', 'kapasitas', 'nya', 'sangatt', 'jauuhh', 'atas', 'prabowo', 'ganjar', 'anies', 'baswedan', 'presiden', 'ri2024']",4,positif,1,1,positif
orang cerdas insya allah pilih ganjar mahfud,"['orang', 'cerdas', 'insya', 'allah', 'pilih', 'ganjar', 'mahfud']",5,positif,1,1,positif
pemaparan visi misi setiap capresbr1 anies prabowo ganjar,"['papar', 'visi', 'misi', 'capresbr1', 'anies', 'prabowo', 'ganjar']",1,positif,1,1,positif
dari ketiga calon yang paparanya jelas dan pemasukan yang jelas hanya pak ganjar pranowo dari segala bidangnya,"['tiga', 'calon', 'paparanya', 'pasu', 'ganjar', 'pranowo', 'bidang']",2,positif,1,1,positif
pak anis pintar bicara nol bukti brpak prabowo banyak bukti tapi tidak pandai bicarabrpak ganjar lihatlah masyarakat3y yang lama sudah merasakan,"['anis', 'pintar', 'bicara', 'nol', 'bukti', 'brpak', 'prabowo', 'bukti', 'pandai', 'bicarabrpak', 'ganjar', 'lihat', 'masyarakat3y', 'rasa']",-6,negatif,-1,-1,negatif
ganjarmahfud,['ganjarmahfud'],0,netral,0,0,netral
ganjar konkrit jelas santun 3,"['ganjar', 'konkrit', 'santun', '3']",4,positif,1,1,positif
ganjar paling top,"['ganjar', 'top']",7,positif,1,1,positif
rakyat itu butuh di sapa brrakyat itu butuh di dengar bruntuk dapat menyapa mendengar keluhan rakyat dari sabang sampai merauke brmembutuhkan kebugaran prima dan pak ganjar adalah sosok yang cocok br brpak ganjar pranowo telah terbukti brsering banget terjun langsung ke tengah rakyat bruntuk mendengar kondisi suasana batin rakyat br brbahkan saat menjabat gubernur jawa tengah brsebagian besar waktu digunakan untuk menyapa rakyat brkarena href,"['rakyat', 'butuh', 'sapa', 'brrakyat', 'butuh', 'dengar', 'bruntuk', 'sapa', 'dengar', 'keluh', 'rakyat', 'sabang', 'merauke', 'brmembutuhkan', 'bugar', 'prima', 'ganjar', 'sosok', 'cocok', 'br', 'brpak', 'ganjar', 'pranowo', 'bukti', 'brsering', 'banget', 'terjun', 'langsung', 'rakyat', 'bruntuk', 'dengar', 'kondisi', 'suasana', 'batin', 'rakyat', 'br', 'brbahkan', 'jabat', 'gubernur', 'jawa', 'brsebagian', 'sapa', 'rakyat', 'brkarena', 'href']",9,positif,1,1,positif
ganjarmahfud ri 1 brterbaik pak ganjar,"['ganjarmahfud', 'ri', '1', 'brterbaik', 'ganjar']",2,positif,1,1,positif
dengan pemaparan anis yang seolah sempurna secara teori dan asumsi saya jadi lebih mantap memilih ganjarmahfud,"['papar', 'anis', 'sempurna', 'teori', 'asumsi', 'mantap', 'pilih', 'ganjarmahfud']",-3,negatif,-1,1,positif
pak anis pantas jadi presiden pak prabowo wakilnya saja jadi karena setingan instan pak ganjar tidak jelas langkah untuk menyelesaikan masalah,"['anis', 'presiden', 'prabowo', 'wakil', 'ting', 'instan', 'ganjar', 'langkah', 'selesai']",7,positif,1,1,positif
pps ganjar asri kota metro hadir,"['pps', 'ganjar', 'asri', 'kota', 'metro', 'hadir']",1,positif,1,1,positif
pengangguran itu salah satunya terjadi karena adanya gap antara kompetensi pencari kerja dengan requirement yang ditentukan oleh penyedia lapangan kerja seringnya kompetensi yang kita dapatkan dari proses pendidikan entah itu sekolah menengahvokasisarjana malah tersiasiakan karena tidak masuk kriteria yang dibutuhkan opsinya harus downgrade atau memilih pekerjaan di luar kompetensi yang didapat dari proses pendidikan yang itu juga akan menambah persaingan pencarian kerja andaikan pemerintah bisa menyiapkan proses pendidikan yang memang outputnya betulbetul dibutuhkan atau minimal sesuai dengan requirement penyedia lapangan kerja dan menciptakan standar bagi penyedia lapangan kerja dalam penentuan kualifikasi tentu itu dapat menjadi sebuah jaminan dan harapan bagi kami pencari kerja jawaban yang disampaikan pak ganjar tentang issue ini tidak menyentuh lapangan kurang konkret,"['anggur', 'salah', 'satu', 'gap', 'kompetensi', 'cari', 'kerja', 'requirement', 'tentu', 'sedia', 'lapang', 'kerja', 'kompetensi', 'dapat', 'proses', 'didik', 'sekolah', 'menengahvokasisarjana', 'tersiasiakan', 'masuk', 'kriteria', 'butuh', 'opsi', 'downgrade', 'pilih', 'kerja', 'kompetensi', 'proses', 'didik', 'tambah', 'saing', 'cari', 'kerja', 'andai', 'perintah', 'proses', 'didik', 'outputnya', 'betulbetul', 'butuh', 'minimal', 'sesuai', 'requirement', 'sedia', 'lapang', 'kerja', 'cipta', 'standar', 'sedia', 'lapang', 'kerja', 'tentu', 'kualifikasi', 'jamin', 'harap', 'cari', 'kerja', 'ganjar', 'issue', 'sentuh', 'lapang', 'konkret']",15,positif,1,1,positif
ntb siap menangkan ganjar mahfuzd presiden,"['ntb', 'menang', 'ganjar', 'mahfuzd', 'presiden']",4,positif,1,1,positif
ganjar markotopbrgama ri 1,"['ganjar', 'markotopbrgama', 'ri', '1']",2,positif,1,1,positif
ganjar jangan lupa tobat ya habis menonton bokep,"['ganjar', 'lupa', 'tobat', 'ya', 'habis', 'tonton', 'bokep']",-7,negatif,-1,-1,negatif
orang pintar pilih pak ganjar,"['orang', 'pintar', 'pilih', 'ganjar']",0,netral,0,-1,negatif
apa anies bicara kinerja jakartabrpa ganjar bicara kinerja jatengbrpa prabowo bicara kinerja apa jokowi,"['anies', 'bicara', 'kerja', 'jakartabrpa', 'ganjar', 'bicara', 'kerja', 'jatengbrpa', 'prabowo', 'bicara', 'kerja', 'jokowi']",8,positif,1,1,positif
pak ganjar keren,"['ganjar', 'keren']",2,positif,1,1,positif
pak anies sama pak ganjar kan sudah kelihatan ya mereka habis mimpin jakartala prabowo mana nyalon 2 kali saja gagal,"['anies', 'ganjar', 'ya', 'habis', 'mimpin', 'jakartala', 'prabowo', 'nyalon', '2', 'kali', 'gagal']",2,positif,1,-1,negatif
ganjar mantan koruptor ektp bicara soal berantas korupsi apa iya jeruk berantas jeruk,"['ganjar', 'mantan', 'koruptor', 'ektp', 'bicara', 'berantas', 'korupsi', 'iya', 'jeruk', 'berantas', 'jeruk']",-5,negatif,-1,-1,negatif
anis pintar ngomg ganjar bukti nyata,"['anis', 'pintar', 'ngomg', 'ganjar', 'bukti', 'nyata']",1,positif,1,1,positif
sayangnya maluku tidak di sebutkan oleh apa ganjar mungkin maluku bukan bagian dari indonesia,"['sayang', 'malu', 'sebut', 'ganjar', 'malu', 'indonesia']",-2,negatif,-1,-1,negatif
ganjar mahfud positive campage no nyindir2 isu paslon lain mantab,"['ganjar', 'mahfud', 'positive', 'campage', 'no', 'nyindir2', 'isu', 'paslon', 'mantab']",1,positif,1,1,positif
ganjar betul orang pintar dan dia tahu bagaimana mengmanfaatkan anis karena mereka berjuang demi demokrasi,"['ganjar', 'orang', 'pintar', 'mengmanfaatkan', 'anis', 'juang', 'demokrasi']",2,positif,1,1,positif
pak ganjar saat anda sebagai gubernur diperhadapkan dengan saran presiden untuk kepentingan rakyat tetapi anda lebih memilih taat dengan perintah ketua umum partai anda dan mengabaikan saran presiden saya 100 ragu dengan teori bapak untuk indonesia akan menjadi kenyataan di lapangan selama yang memutuskan adalah ketua umum partai anda dan sampai sekarang anda belum bisa membuktikan kalau keputusan anda tidak di kontrol oleh ketua umum partai anda,"['ganjar', 'gubernur', 'hadap', 'saran', 'presiden', 'penting', 'rakyat', 'pilih', 'taat', 'perintah', 'ketua', 'partai', 'abai', 'saran', 'presiden', '100', 'ragu', 'teori', 'indonesia', 'nyata', 'lapang', 'putus', 'ketua', 'partai', 'bukti', 'putus', 'kontrol', 'ketua', 'partai']",-3,negatif,-1,-1,negatif
sangat setuju dengan program anti korupsi pak ganjar dimana koruptor harus dimiskinkan dan di penjara di nusakambangan saya rasa itu akan menimbulkan efek jera karena selama ini koruptor hanya di penjara di lapas layaknya apartemen dan tidak menimbulkan efek jera sudah seharusnya koruptor dipenjara di nusakambangan,"['tuju', 'program', 'anti', 'korupsi', 'ganjar', 'mana', 'koruptor', 'miskin', 'penjara', 'nusakambangan', 'timbul', 'efek', 'jera', 'koruptor', 'penjara', 'lapas', 'layak', 'apartemen', 'timbul', 'efek', 'jera', 'koruptor', 'penjara', 'nusakambangan']",-30,negatif,-1,-1,negatif
pak ganjar mah hanya pelengkap saja,"['ganjar', 'mah', 'lengkap']",1,positif,1,1,positif
sesi debat dimulai href pasangan no 01 aniesmuhaimin href pasangan no 02 prabowogibran href pasangan no 03 ganjarmahfud href intro debat pertama calon presiden pemilu tahun 2024 href pembawa acara laedo membuka jalannya perdebatan href menyanyikan lagu indonesia raya href menyanyikan ijinglei pemilu href sambutan dari hasyim asy3ari ketua kpu href doa bersama href 11 panelis perumus pertanyaan debat href penyerahan simbolis pertanyaan hasil rumusan panelis oleh koor panelis kepada ketua kpu href moderator debat pertama capres 2024 valeria daniel amp ardianto wijaya href penyebutan subtema debat pertama capres 2024 href aturan amp ketentuan debat href profil calon presiden 2024 br brpenyampaian visi misi capres href penyampaian visi amp misi calon presiden 2024 href visi amp misi calon presiden no 01 anies baswedan href visi amp misi calon presiden no 02 prabowo subianto href visi amp misi calon presiden no 03 ganjar pranowo br href break ke1 href sesi tanya jawab antara panelis dengan capres href tiap capres maju ke panggung utama memasuki sesi tanya jawab ke1 br brpanelis tanya jawab 1 capres no 2 prabowo subianto href pengundian tema amp pertanyaan untuk capres no 02 tema hak asasi manusia amplop a href pertanyaan pertama untuk capres no 02 tren kekerasan ham dan keadilan di papua href tanggapan capres no 03 terhadap jawaban capres no 02 href tanggapan capres no 01 terhadap jawaban capres no 02 href respon capres no 02 terhadap tanggapan capres no 01 amp 03 br brpanelis tanya jawab 1 capres no 3 ganjar pranowo href pengundian tema amp pertanyaan untuk capres no 03 tema pemerintahan dan peningkatan pelayanan publik amplop c href pertanyaan pertama untuk capres no 03 stagnansi indeks pelayanan publik indonesia kesamaan perlakuan kepentingan khusus kelompok rentan perempuan dan disabilitas href tanggapan capres no 01 terhadap jawaban capres no 03 href tanggapan capres no 02 terhadap jawaban capres no 03 href respon capres no 03 terhadap tanggapan capres no 01 amp 02 br brpanelis tanya jawab 1 capres no 1 anies baswedan href pengundian tema amp pertanyaan untuk capres no 01 tema penanganan disinformasi dan kerukunan warga amplop a href pertanyaan pertama untuk capres no 01 maraknya kasus persekusi kekerasan diskriminasi di antara kelompok masyarakat href tanggapan capres no 02 terhadap jawaban capres no 01 href tanggapan capres no 03 terhadap jawaban capres no 01 href respon capres no 01 terhadap tanggapan capres no 02 amp 03 br href sesi ke1 tanya jawab panelis tiap capres kembali ke tempat duduk masingmasing href break ke2 href memasuki sesi ke2 tanya jawab tiap capres maju ke panggung utama br brpanelis tanya jawab 2 capres no 3 ganjar pranowo href pengundian tema amp pertanyaan untuk capres no 03 tema pemberantasan korupsi amplop c href pertanyaan kedua untuk capres no 03 rendahnya penegakan hukum korupsi amp minimnya pengembalian aset korupsi href tanggapan capres no 01 terhadap jawaban capres no 03 href tanggapan capres no 02 terhadap jawaban capres no 03 href respon capres no 03 terhadap tanggapan capres no 01 amp 02 br brpanelis tanya jawab 2 capres no 1 anies baswedan href pengundian tema amp pertanyaan untuk capres no 01 tema penguatan demokrasi amplop a href pertanyaan pertama untuk capres no 01 rendahnya kepercayaan publik terhadap partai politik href tanggapan capres no 02 terhadap jawaban capres no 01 href tanggapan capres no 03 terhadap jawaban capres no 01 href respon capres no 01 terhadap tanggapan capres no 02 amp 03 br brpanelis tanya jawab 1 capres no 2 prabowo subianto href pengundian tema amp pertanyaan untuk capres no 02 tema hukum amplop a href pertanyaan pertama untuk capres no 02 lembaga kehakiman diintervensi oleh cabang kekuasaan lain href tanggapan capres no 03 terhadap jawaban capres no 02 href tanggapan capres no 01 terhadap jawaban capres no 02 href respon capres no 02 terhadap tanggapan capres no 01 amp 03 br href sesi ke2 tanya jawab panelis selesai tiap capres kembali ke tempat duduk masingmasing href break ke3 href masuk segmen selanjutnya moderator menjelaskan mekanisme tanya jawab antar capres href para capres kembali naik ke panggung utama br brcapres tanya jawab 1 no 1 anies ke no 2 prabowo href capres no 01 bertanya pada capres no 02 tentang masalah pelanggaran etika mk href capres no 02 menjawab pertanyaan capres no 01 href capres no 01 menanggapi jawaban capres no 02 href capres no 02 menanggapi tanggapan capres no 01 br brcapres tanya jawab 1 no 2 prabowo ke no 3 ganjar href capres no 02 bertanya pada capres no 03 tentang pengangguran terutama lulusan sekolah href capres no 03 menjawab pertanyaan capres no 02 href capres no 02 menanggapi jawaban capres no 03 href capres no 03 menanggapi tanggapan capres no 02 br brcapres tanya jawab 1 no 3 ganjar ke no 1 anies href capres no 03 bertanya pada capres no 01 tentang perpindahan ibukota href capres no 01 menjawab pertanyaan capres no 03 href capres no 03 menanggapi jawaban capres no 01 href capres no 01 menanggapi tanggapan capres no 03 br href sesi ke1 tanya jawab antar capres selesai tiap capres kembali ke tempat duduk mereka href break ke4 href para capres kembali naik ke panggung utama href penyebutan kembali dari subtema debat calon presiden 2024 br brcapres tanya jawab 2 no 2 prabowo ke no 1 anies href capres no 02 bertanya pada capres no 01 tentang hubungan antara anggaran dengan penanganan polusi di jakarta href capres no 01 menjawab pertanyaan capres no 02 href capres no 02 menanggapi jawaban capres no 01 href capres no 01 menanggapi tanggapan capres no 02 br brcapres tanya jawab 2 no 3 ganjar ke no 2 prabowo href capres no 03 bertanya pada capres no 02 tentang kasus pelanggaran ham berat href capres no 02 menjawab pertanyaan capres no 03 href capres no 03 menanggapi jawaban capres no 02 href capres no 02 menanggapi tanggapan capres no 03 br brcapres tanya jawab 2 no 1 anies ke no 3 ganjar href capres no 01 bertanya pada capres no 03 tentang keadilan kasus kanjuruhan amp kamu 0 href capres no 03 menjawab pertanyaan capres no 01 href capres no 01 menanggapi jawaban capres no 03 href capres no 03 menanggapi tanggapan capres no 01 br href sesi ke2 tanya jawab antar capres selesai tiap capres kembali ke tempat duduk mereka href break ke href penyampaian pernyataan pamungkas atau pesan penutup para capres kembali naik ke panggung utama href pesan capres no 01 anies baswedan href pesan capres no 02 prabowo subianto href pesan capres no 03 ganjar pranowo href penutupan acara debat pertama calon presiden pemilu tahun 2024brbrsaya membuat catatan waktu jika ingin loncat ke segmen tertentu saya sebisa mungkin memberikan keterangan netral mohon maaf jika tetap bersifat bias,"['sesi', 'debat', 'href', 'pasang', 'no', '01', 'aniesmuhaimin', 'href', 'pasang', 'no', '02', 'prabowogibran', 'href', 'pasang', 'no', '03', 'ganjarmahfud', 'href', 'intro', 'debat', 'calon', 'presiden', 'milu', '2024', 'href', 'bawa', 'acara', 'laedo', 'buka', 'jalan', 'debat', 'href', 'nyanyi', 'lagu', 'indonesia', 'raya', 'href', 'nyanyi', 'ijinglei', 'milu', 'href', 'sambut', 'hasyim', 'asy3ari', 'ketua', 'kpu', 'href', 'doa', 'href', '11', 'panelis', 'rumus', 'debat', 'href', 'serah', 'simbolis', 'hasil', 'rumus', 'panelis', 'koor', 'panelis', 'ketua', 'kpu', 'href', 'moderator', 'debat', 'capres', '2024', 'valeria', 'daniel', 'amp', 'ardianto', 'wijaya', 'href', 'sebut', 'subtema', 'debat', 'capres', '2024', 'href', 'atur', 'amp', 'tentu', 'debat', 'href', 'profil', 'calon', 'presiden', '2024', 'br', 'brpenyampaian', 'visi', 'misi', 'capres', 'href', 'sampai', 'visi', 'amp', 'misi', 'calon', 'presiden', '2024', 'href', 'visi', 'amp', 'misi', 'calon', 'presiden', 'no', '01', 'anies', 'baswedan', 'href', 'visi', 'amp', 'misi', 'calon', 'presiden', 'no', '02', 'prabowo', 'subianto', 'href', 'visi', 'amp', 'misi', 'calon', 'presiden', 'no', '03', 'ganjar', 'pranowo', 'br', 'href', 'break', 'ke1', 'href', 'sesi', 'panelis', 'capres', 'href', 'capres', 'maju', 'panggung', 'utama', 'pasuk', 'sesi', 'ke1', 'br', 'brpanelis', '1', 'capres', 'no', '2', 'prabowo', 'subianto', 'href', 'undi', 'tema', 'amp', 'capres', 'no', '02', 'tema', 'hak', 'asasi', 'manusia', 'amplop', 'a', 'href', 'capres', 'no', '02', 'tren', 'keras', 'ham', 'adil', 'papua', 'href', 'tanggap', 'capres', 'no', '03', 'capres', 'no', '02', 'href', 'tanggap', 'capres', 'no', '01', 'capres', 'no', '02', 'href', 'respon', 'capres', 'no', '02', 'tanggap', 'capres', 'no', '01', 'amp', '03', 'br', 'brpanelis', '1', 'capres', 'no', '3', 'ganjar', 'pranowo', 'href', 'undi', 'tema', 'amp', 'capres', 'no', '03', 'tema', 'perintah', 'tingkat', 'layan', 'publik', 'amplop', 'c', 'href', 'capres', 'no', '03', 'stagnansi', 'indeks', 'layan', 'publik', 'indonesia', 'sama', 'laku', 'penting', 'khusus', 'kelompok', 'rentan', 'perempuan', 'disabilitas', 'href', 'tanggap', 'capres', 'no', '01', 'capres', 'no', '03', 'href', 'tanggap', 'capres', 'no', '02', 'capres', 'no', '03', 'href', 'respon', 'capres', 'no', '03', 'tanggap', 'capres', 'no', '01', 'amp', '02', 'br', 'brpanelis', '1', 'capres', 'no', '1', 'anies', 'baswedan', 'href', 'undi', 'tema', 'amp', 'capres', 'no', '01', 'tema', 'tangan', 'disinformasi', 'rukun', 'warga', 'amplop', 'a', 'href', 'capres', 'no', '01', 'marak', 'persekusi', 'keras', 'diskriminasi', 'kelompok', 'masyarakat', 'href', 'tanggap', 'capres', 'no', '02', 'capres', 'no', '01', 'href', 'tanggap', 'capres', 'no', '03', 'capres', 'no', '01', 'href', 'respon', 'capres', 'no', '01', 'tanggap', 'capres', 'no', '02', 'amp', '03', 'br', 'href', 'sesi', 'ke1', 'panelis', 'capres', 'duduk', 'masingmasing', 'href', 'break', 'ke2', 'href', 'pasuk', 'sesi', 'ke2', 'capres', 'maju', 'panggung', 'utama', 'br', 'brpanelis', '2', 'capres', 'no', '3', 'ganjar', 'pranowo', 'href', 'undi', 'tema', 'amp', 'capres', 'no', '03', 'tema', 'berantas', 'korupsi', 'amplop', 'c', 'href', 'capres', 'no', '03', 'rendah', 'tega', 'hukum', 'korupsi', 'amp', 'minim', 'kembali', 'aset', 'korupsi', 'href', 'tanggap', 'capres', 'no', '01', 'capres', 'no', '03', 'href', 'tanggap', 'capres', 'no', '02', 'capres', 'no', '03', 'href', 'respon', 'capres', 'no', '03', 'tanggap', 'capres', 'no', '01', 'amp', '02', 'br', 'brpanelis', '2', 'capres', 'no', '1', 'anies', 'baswedan', 'href', 'undi', 'tema', 'amp', 'capres', 'no', '01', 'tema', 'kuat', 'demokrasi', 'amplop', 'a', 'href', 'capres', 'no', '01', 'rendah', 'percaya', 'publik', 'partai', 'politik', 'href', 'tanggap', 'capres', 'no', '02', 'capres', 'no', '01', 'href', 'tanggap', 'capres', 'no', '03', 'capres', 'no', '01', 'href', 'respon', 'capres', 'no', '01', 'tanggap', 'capres', 'no', '02', 'amp', '03', 'br', 'brpanelis', '1', 'capres', 'no', '2', 'prabowo', 'subianto', 'href', 'undi', 'tema', 'amp', 'capres', 'no', '02', 'tema', 'hukum', 'amplop', 'a', 'href', 'capres', 'no', '02', 'lembaga', 'hakim', 'intervensi', 'cabang', 'kuasa', 'href', 'tanggap', 'capres', 'no', '03', 'capres', 'no', '02', 'href', 'tanggap', 'capres', 'no', '01', 'capres', 'no', '02', 'href', 'respon', 'capres', 'no', '02', 'tanggap', 'capres', 'no', '01', 'amp', '03', 'br', 'href', 'sesi', 'ke2', 'panelis', 'selesai', 'capres', 'duduk', 'masingmasing', 'href', 'break', 'ke3', 'href', 'masuk', 'segmen', 'moderator', 'mekanisme', 'capres', 'href', 'capres', 'panggung', 'utama', 'br', 'brcapres', '1', 'no', '1', 'anies', 'no', '2', 'prabowo', 'href', 'capres', 'no', '01', 'capres', 'no', '02', 'langgar', 'etika', 'mk', 'href', 'capres', 'no', '02', 'capres', 'no', '01', 'href', 'capres', 'no', '01', 'tanggap', 'capres', 'no', '02', 'href', 'capres', 'no', '02', 'tanggap', 'tanggap', 'capres', 'no', '01', 'br', 'brcapres', '1', 'no', '2', 'prabowo', 'no', '3', 'ganjar', 'href', 'capres', 'no', '02', 'capres', 'no', '03', 'anggur', 'lulus', 'sekolah', 'href', 'capres', 'no', '03', 'capres', 'no', '02', 'href', 'capres', 'no', '02', 'tanggap', 'capres', 'no', '03', 'href', 'capres', 'no', '03', 'tanggap', 'tanggap', 'capres', 'no', '02', 'br', 'brcapres', '1', 'no', '3', 'ganjar', 'no', '1', 'anies', 'href', 'capres', 'no', '03', 'capres', 'no', '01', 'pindah', 'ibukota', 'href', 'capres', 'no', '01', 'capres', 'no', '03', 'href', 'capres', 'no', '03', 'tanggap', 'capres', 'no', '01', 'href', 'capres', 'no', '01', 'tanggap', 'tanggap', 'capres', 'no', '03', 'br', 'href', 'sesi', 'ke1', 'capres', 'selesai', 'capres', 'duduk', 'href', 'break', 'ke4', 'href', 'capres', 'panggung', 'utama', 'href', 'sebut', 'subtema', 'debat', 'calon', 'presiden', '2024', 'br', 'brcapres', '2', 'no', '2', 'prabowo', 'no', '1', 'anies', 'href', 'capres', 'no', '02', 'capres', 'no', '01', 'hubung', 'anggar', 'tangan', 'polusi', 'jakarta', 'href', 'capres', 'no', '01', 'capres', 'no', '02', 'href', 'capres', 'no', '02', 'tanggap', 'capres', 'no', '01', 'href', 'capres', 'no', '01', 'tanggap', 'tanggap', 'capres', 'no', '02', 'br', 'brcapres', '2', 'no', '3', 'ganjar', 'no', '2', 'prabowo', 'href', 'capres', 'no', '03', 'capres', 'no', '02', 'langgar', 'ham', 'berat', 'href', 'capres', 'no', '02', 'capres', 'no', '03', 'href', 'capres', 'no', '03', 'tanggap', 'capres', 'no', '02', 'href', 'capres', 'no', '02', 'tanggap', 'tanggap', 'capres', 'no', '03', 'br', 'brcapres', '2', 'no', '1', 'anies', 'no', '3', 'ganjar', 'href', 'capres', 'no', '01', 'capres', 'no', '03', 'adil', 'kanjuruhan', 'amp', '0', 'href', 'capres', 'no', '03', 'capres', 'no', '01', 'href', 'capres', 'no', '01', 'tanggap', 'capres', 'no', '03', 'href', 'capres', 'no', '03', 'tanggap', 'tanggap', 'capres', 'no', '01', 'br', 'href', 'sesi', 'ke2', 'capres', 'selesai', 'capres', 'duduk', 'href', 'break', 'href', 'sampai', 'nyata', 'pamungkas', 'pesan', 'tutup', 'capres', 'panggung', 'utama', 'href', 'pesan', 'capres', 'no', '01', 'anies', 'baswedan', 'href', 'pesan', 'capres', 'no', '02', 'prabowo', 'subianto', 'href', 'pesan', 'capres', 'no', '03', 'ganjar', 'pranowo', 'href', 'tutup', 'acara', 'debat', 'calon', 'presiden', 'milu', '2024brbrsaya', 'catat', 'loncat', 'segmen', 'bisa', 'terang', 'netral', 'mohon', 'maaf', 'sifat', 'bias']",163,positif,1,1,positif
