komentar_bersih,prepos_text,polarity_score,sentiment,labeling_polarity,predicted_sentiment,sentimen_NaiveBayes
usertnvntbebener itu ada datanya kok lewat anis pengungsi rohingya masuk indonesia jadi khawatir gue jika para pengungsi ini menetap di indonesia,"['usertnvntbebener', 'data', 'anis', 'ungsi', 'rohingya', 'masuk', 'indonesia', 'khawatir', 'gue', 'ungsi', 'tetap', 'indonesia']",-7,negatif,-1,-1,negatif
saya khawatir jika indonesia dipimpin pasangan pragib apalagi cawapresnya hhmm lahir dari undang dadakan,"['khawatir', 'indonesia', 'pimpin', 'pasang', 'pragib', 'cawapresnya', 'hhmm', 'lahir', 'undang', 'dada']",5,positif,1,-1,negatif
bapak anies is the best,"['anies', 'is', 'the', 'best']",0,netral,0,0,netral
prabowo gibran masih kelihatan bingung dan kurang bisa mengontrol esmosi selalu dukung bp anies baswedan dan cak iminamin,"['prabowo', 'gibran', 'bingung', 'kontrol', 'esmosi', 'dukung', 'bp', 'anies', 'baswedan', 'cak', 'iminamin']",4,positif,1,1,positif
saya sebagai masyrakat awan menilaidebat cawapres perdana yang unggul adlah cawpres nol makanx saya mengharap menangkan anis baswedan amin,"['masyrakat', 'awan', 'menilaidebat', 'cawapres', 'perdana', 'unggul', 'adlah', 'cawpres', 'nol', 'makanx', 'harap', 'menang', 'anis', 'baswedan', 'amin']",-4,negatif,-1,1,positif
sudah 2x nyalon gagal mulu makin yakin pak anis yang menang 2024,"['2x', 'nyalon', 'gagal', 'mulu', 'anis', 'menang', '2024']",-4,negatif,-1,-1,negatif
bagaimana ini debat pragib sepertinya kebingungan pak anis tetap menjadi pilihan 2024,"['debat', 'pragib', 'bingung', 'anis', 'pilih', '2024']",1,positif,1,1,positif
mengakak anies kalo pemilu pasti selalu ada isu yang digoreng kali ini isu ordal jadi senjata dia sementara itu prabowo mengcounter dengan bilang bahwa pemimpin itu harus sejuk pemimpin harus arif wayolo anies,"['akak', 'anies', 'kalo', 'milu', 'isu', 'goreng', 'kali', 'isu', 'ordal', 'senjata', 'prabowo', 'mengcounter', 'bilang', 'pimpin', 'sejuk', 'pimpin', 'arif', 'wayolo', 'anies']",1,positif,1,-1,negatif
sepertinya pasangan no 2 kurang materi dan brefing deh jawabnya kadang tidak sesuai realita semakin yakin indak memilih dlmereka,"['pasang', 'no', '2', 'materi', 'brefing', 'deh', 'kadang', 'sesuai', 'realita', 'indak', 'pilih', 'dlmereka']",8,positif,1,1,positif
anis memang top 1,"['anis', 'top', '1']",5,positif,1,1,positif
saya sangat menghargai 3 capres cawapres semuanya layak semuanya orang hebat kebanggaan indonesia dan kebanggaan masing pendukung namun 1 jangan memicu perpecahan isu pemilu bikin grup wa bubar mungkin biasa tapi itu satu contoh kecil betapa berpengaruh nya bapak2 sekalian terimakasih setelah menyaksikan debat pertama wah semakin terang siapa yang terus menggoreng masalah politik dinasti mau paslon 2 menjelaskan berkali kali jika itu dijadikan senjata menyerang maka tak akan tuntas awalnya saya cukup respek dengan paslon 1 karena paslonnya sangat adem ayem dan saya kira sentilan yang kadang diberikan ke paslon 2 itu candaan ternyata memang sangat fokus pada isu pencalonan gibran dan sangat semangat menggoreng masa lalu pak prabowo come on pemilu nya saja untuk 2024 ayo larii kalo memang mau memperbaiki ya buat orang memilih anda setelah anda duduk dan memegang kekuasaan selesai kan yang anda katakan itu kalo sama paslon 3 jujur masih sakit hati karena ucapannya pada salah satu media dan berkomentar sensitif tentang mbak nana lulusan terbaik namun harusnya jadi dosen juga soal isu quotkaisar bapak ramah sekaliquot bukannya merendahkan sayapun enggak tau itu bilang apa sih penanya tapi saat itu pak prabowo sangat proper dalam menjelaskan sungguh berharap banget paslon 1 dan 3 fokus ke berkompetisi secara ide gagasan dan utamakan perdamaian agar saya dibingungkan harus memilih siapa tapi redflag sudah di depan mata dan ini hanya penilaian pribadi saya tidak tersinggung kan saya hanya rakyat yang sedang antusias dengan politik di negaranya masih ada debat lagi semangat bagi bapak calon pemimpin bangsa jaga kesehatan,"['harga', '3', 'capres', 'cawapres', 'layak', 'orang', 'hebat', 'bangga', 'indonesia', 'bangga', 'dukung', '1', 'picu', 'pecah', 'isu', 'milu', 'bikin', 'grup', 'wa', 'bubar', 'contoh', 'betapa', 'pengaruh', 'nya', 'bapak2', 'terimakasih', 'saksi', 'debat', 'terang', 'goreng', 'politik', 'dinasti', 'paslon', '2', 'kali', 'kali', 'jadi', 'senjata', 'serang', 'tuntas', 'respek', 'paslon', '1', 'paslonnya', 'adem', 'ayem', 'sentil', 'kadang', 'paslon', '2', 'canda', 'fokus', 'isu', 'calon', 'gibran', 'semangat', 'goreng', 'prabowo', 'come', 'on', 'milu', 'nya', '2024', 'ayo', 'lari', 'kalo', 'baik', 'ya', 'orang', 'pilih', 'duduk', 'pegang', 'kuasa', 'selesai', 'kalo', 'paslon', '3', 'jujur', 'sakit', 'hati', 'ucap', 'salah', 'media', 'komentar', 'sensitif', 'mbak', 'nana', 'lulus', 'baik', 'dosen', 'isu', 'quotkaisar', 'ramah', 'sekaliquot', 'rendah', 'saya', 'tau', 'bilang', 'sih', 'pena', 'prabowo', 'proper', 'sungguh', 'harap', 'banget', 'paslon', '1', '3', 'fokus', 'kompetisi', 'ide', 'gagas', 'utama', 'damai', 'bingung', 'pilih', 'redflag', 'mata', 'nilai', 'pribadi', 'singgung', 'rakyat', 'antusias', 'politik', 'negara', 'debat', 'semangat', 'calon', 'pimpin', 'bangsa', 'jaga', 'sehat']",15,positif,1,1,positif
kira paslon satu ini modal menyindir bisa menang sumpah marah sih apa mereka ini enggak tau apa yang mereka ucapkan bisa muncul kan kebencian sadarkan kalau anda ini orang terpandang dan berpengaruh mau pecah belah apa gmn di twitter buzzernya sudah enggak terkendali tolong yang memicu perpecahan enggak usah lah dimunculkan moral bangsa tergantung bagaimana pemimpinnya jika yang mereka dukung saja ngomporin tidak salah jika pendukungnya panas,"['paslon', 'modal', 'sindir', 'menang', 'sumpah', 'marah', 'sih', 'tau', 'ucap', 'muncul', 'benci', 'sadar', 'orang', 'pandang', 'pengaruh', 'pecah', 'belah', 'gmn', 'twitter', 'buzzernya', 'kendali', 'tolong', 'picu', 'pecah', 'muncul', 'moral', 'bangsa', 'gantung', 'pimpin', 'dukung', 'ngomporin', 'salah', 'dukung', 'panas']",-16,negatif,-1,-1,negatif
pak prabowo berpandangan luas jujur dan bukan hanya ngangkat isu sensitif,"['prabowo', 'pandang', 'luas', 'jujur', 'ngangkat', 'isu', 'sensitif']",7,positif,1,1,positif
pak anies 1,"['anies', '1']",0,netral,0,1,positif
pasangan nomor urut satu anies dan imin pasangan yang serasi dan melengkapi cerdas pintar dan juga santun,"['pasang', 'nomor', 'urut', 'anies', 'imin', 'pasang', 'serasi', 'lengkap', 'cerdas', 'pintar', 'santun']",9,positif,1,1,positif
debat malam ini pak anies savage banget keren jawaban cerdas pintar dan juga mudah untuk dimengerti dan dipahami,"['debat', 'malam', 'anies', 'savage', 'banget', 'keren', 'cerdas', 'pintar', 'mudah', 'erti', 'paham']",6,positif,1,1,positif
anies jadi gubernur jakarta enggak sukses2 amatmasih banyak pr banjir macetganjar juga jadi gubernur jateng enggak ada prestasi menonjolkasus batang enggak jelas prabowo jadi menhan juga enggak bagusbagus amatjadi semua ada kurangnya,"['anies', 'gubernur', 'jakarta', 'sukses2', 'amatmasih', 'pr', 'banjir', 'macetganjar', 'gubernur', 'jateng', 'prestasi', 'menonjolkasus', 'batang', 'prabowo', 'menhan', 'bagusbagus', 'amatjadi', 'kurang']",-7,negatif,-1,-1,negatif
pak anis cocok jadi presiden wawasan sangat luas dan semua di buktikan dengan data beliau selalu jadi yang terbaik,"['anis', 'cocok', 'presiden', 'wawas', 'luas', 'bukti', 'data', 'beliau', 'baik']",3,positif,1,1,positif
satu kata buat anis baswedan canggih 2 kata buat profesor asam sulfat belajar ngomong cawapres kok ikut teriak2 dasar otak kosong,"['anis', 'baswedan', 'canggih', '2', 'profesor', 'asam', 'sulfat', 'ajar', 'ngomong', 'cawapres', 'teriak2', 'dasar', 'otak', 'kosong']",-8,negatif,-1,-1,negatif
selalu menjadi orang yang paling keren bang anies aku selalu mendukunmu apapun komentar orang tentangmu,"['orang', 'keren', 'bang', 'anies', 'dukun', 'apa', 'komentar', 'orang', 'tentang']",-7,negatif,-1,-1,negatif
pandai kali cakap pak anis namun bukan seorang eksekutor,"['pandai', 'kali', 'cakap', 'anis', 'eksekutor']",-2,negatif,-1,-1,negatif
anis baswedan pandai merangkai kata tapi tidak mampu merangkai kota,"['anis', 'baswedan', 'pandai', 'rangkai', 'rangkai', 'kota']",-9,negatif,-1,-1,negatif
pak aniess,['aniess'],0,netral,0,0,netral
h anies rasyid baswedan se mpp phd pemimpin kelas dunia br pada tahun 2010 majalah bulanan terkemuka di jepang foresight mencantumkan anies baswedan sebagai salah satu dari 20 orang yang mungkin akan mengubah dunia dalam 20 tahun ke depan br pada tahun 200 majalah foreign policy menobatkan anies baswedan sebagai 1 dari 100 intelektual dunia br pada tahun 200 world economic forum menobatkan anies baswedan sebagai young global leaders,"['h', 'anies', 'rasyid', 'baswedan', 'mpp', 'phd', 'pimpin', 'kelas', 'dunia', 'br', '2010', 'majalah', 'bulan', 'muka', 'jepang', 'foresight', 'cantum', 'anies', 'baswedan', 'salah', '20', 'orang', 'ubah', 'dunia', '20', 'br', '200', 'majalah', 'foreign', 'policy', 'nobat', 'anies', 'baswedan', '1', '100', 'intelektual', 'dunia', 'br', '200', 'world', 'economic', 'forum', 'nobat', 'anies', 'baswedan', 'young', 'global', 'leaders']",-5,negatif,-1,-1,negatif
sebenarnya aku mau coblos pragib tapi setelah lihat debat capres sepertinya anies yang pas jadi presiden ri 2024,"['coblos', 'pragib', 'lihat', 'debat', 'capres', 'anies', 'pas', 'presiden', 'ri', '2024']",12,positif,1,1,positif
kayak nya pak anies lebih cocok menjadi pemimpin indonesiamaju terus pak rakyat indonesia mndukungmu,"['kayak', 'nya', 'anies', 'cocok', 'pimpin', 'indonesiamaju', 'rakyat', 'indonesia', 'mndukungmu']",-2,negatif,-1,1,positif
pokoknya yang terbaik itu anies baswedankarena pak anies cerdas dalam pemikiran dan dalam visi misi juga dalam tanya jawab bisa menjawab dengan cerdasdan kpu harus netral dan amanah dan menjadi wasit dan penengah yang adil,"['pokok', 'baik', 'anies', 'baswedankarena', 'anies', 'cerdas', 'pikir', 'visi', 'misi', 'cerdasdan', 'kpu', 'netral', 'amanah', 'wasit', 'tengah', 'adil']",8,positif,1,1,positif
dalam segi debat calon presiden menurut saya apa anies lebih cerdas dan gagasannya bagusdibandingkan kinerja pragib,"['segi', 'debat', 'calon', 'presiden', 'anies', 'cerdas', 'gagas', 'bagusdibandingkan', 'kerja', 'pragib']",4,positif,1,1,positif
halah opo lho anies isone cuma berkatakata thok kerja nol,"['halah', 'opo', 'lho', 'anies', 'isone', 'berkatakata', 'thok', 'kerja', 'nol']",-6,negatif,-1,1,positif
prabowo presiden anis wakil presiden ganjar mentri sosial cocok dahh,"['prabowo', 'presiden', 'anis', 'wakil', 'presiden', 'ganjar', 'tri', 'sosial', 'cocok', 'dahh']",10,positif,1,1,positif
kalau masalah pertahanan prabowo lah jagonya sudah pengalaman ganjar anis cuma retorika saja,"['tahan', 'prabowo', 'jago', 'alam', 'ganjar', 'anis', 'retorika']",5,positif,1,1,positif
doa terbaik untuk pak anies dan gus imin dalam perjalanan mereka memimpin indonesia ke arah yang lebih baik amin presiden 2024 href,"['doa', 'baik', 'anies', 'gus', 'imin', 'jalan', 'pimpin', 'indonesia', 'arah', 'amin', 'presiden', '2024', 'href']",2,positif,1,1,positif
semoga pasangan pak anies dan cak imin sukses dalam perjalanan politik mereka kombinasi pengalaman dan visi keduanya diharapkan membawa kemajuan dan kesejahteraan untuk masyarakat,"['moga', 'pasang', 'anies', 'cak', 'imin', 'sukses', 'jalan', 'politik', 'kombinasi', 'alam', 'visi', 'harap', 'bawa', 'maju', 'sejahtera', 'masyarakat']",8,positif,1,1,positif
pak anies baswedan yang telah menunjukkan kepemimpinan yang tangguh dan inovatif keterlibatan aktif dalam meningkatkan kualitas pendidikan dan berbagai program prorakyat,"['anies', 'baswedan', 'pimpin', 'tangguh', 'inovatif', 'libat', 'aktif', 'tingkat', 'kualitas', 'didik', 'program', 'prorakyat']",7,positif,1,1,positif
kapan lagi kita punya capres kayak pak anis,"['capres', 'kayak', 'anis']",-3,negatif,-1,-1,negatif
program kerja yang di lakukan oleh pak prabowo dan gibran ini belum menyakinkan kalo dari debat cawapres ini yang lebih menyakinkan adalah pak anies karena cerdas dan bijak juga sesuai data dalam menjawab,"['program', 'kerja', 'laku', 'prabowo', 'gibran', 'menyakinkan', 'kalo', 'debat', 'cawapres', 'menyakinkan', 'anies', 'cerdas', 'bijak', 'sesuai', 'data']",4,positif,1,1,positif
sosok pemimpin seperti pak anies lah yang di butuhkan negeri ini cerdas santun dan pasti mampu membawa perubahan,"['sosok', 'pimpin', 'anies', 'butuh', 'negeri', 'cerdas', 'santun', 'bawa', 'ubah']",-5,negatif,-1,1,positif
pakai anis dong,"['pakai', 'anis']",0,netral,0,1,positif
semoga pasangan anis sebagai calon pemimpin senantiasa diberikan keberkahan kebijaksanaan dan kekuatan untuk memimpin dengan adil dan bertanggung jawab semoga langkah mereka membawa kemajuan dan kesejahteraan bagi masyarakat,"['moga', 'pasang', 'anis', 'calon', 'pimpin', 'senantiasa', 'berkah', 'bijaksana', 'kuat', 'pimpin', 'adil', 'tanggung', 'moga', 'langkah', 'bawa', 'maju', 'sejahtera', 'masyarakat']",7,positif,1,1,positif
pak anies si lu p e r brkpu wkwk seumur hidup saya yang hampir 0 tahun baru kali ini acara resmi kenegaraan doanya tidak diucapkan dengan jelas kpu boneka juga toh,"['anies', 'si', 'lu', 'p', 'e', 'r', 'brkpu', 'wkwk', 'umur', 'hidup', '0', 'kali', 'acara', 'resmi', 'negara', 'doa', 'kpu', 'boneka']",2,positif,1,-1,negatif
sorry ya mas anies kita tetap pilih amin,"['sorry', 'ya', 'mas', 'anies', 'pilih', 'amin']",-2,negatif,-1,1,positif
saya termasuk swing votter sesudah menonton debat semalamsy sudah ada gambaran capres mana yang bisa bawa indonesia maju makmur berkeadilan saya titip suara untuk pak anies rasyid baswedan,"['swing', 'votter', 'tonton', 'debat', 'semalamsy', 'gambar', 'capres', 'bawa', 'indonesia', 'maju', 'makmur', 'adil', 'titip', 'suara', 'anies', 'rasyid', 'baswedan']",2,positif,1,1,positif
kalau saya kurang yakin bila pak prabowo dan gibran karena dari sudut pandang mereka kurang meyakinkan saya dalam memajukan pemerintahan serta kurangnya pengalaman oleh mas gibran,"['prabowo', 'gibran', 'sudut', 'pandang', 'maju', 'perintah', 'kurang', 'alam', 'mas', 'gibran']",-1,negatif,-1,-1,negatif
like buat pak anisgt,"['like', 'anisgt']",0,netral,0,0,netral
untuk debat pertama calon presiden 2024di kuasai oleh pasangan aminpasangan pragib seperti kebingungandan kurang menguasai debat,"['debat', 'calon', 'presiden', '2024di', 'kuasa', 'pasang', 'aminpasangan', 'pragib', 'kebingungandan', 'kuasa', 'debat']",19,positif,1,1,positif
anies r1,"['anies', 'r1']",0,netral,0,1,positif
anies memang gawat sapu bersih,"['anies', 'gawat', 'sapu', 'bersih']",-8,negatif,-1,-1,negatif
buzzernya anies banyak bgt,"['buzzernya', 'anies', 'bgt']",0,netral,0,0,netral
pak anis lebih unggul,"['anis', 'unggul']",0,netral,0,0,netral
anies lambe lamis,"['anies', 'lambe', 'lam']",3,positif,1,1,positif
pak anies tak pernah marah walaupun lawan debat nya emosi di hadapi dengan tetap senyum,"['anies', 'marah', 'lawan', 'debat', 'nya', 'emosi', 'hadap', 'senyum']",-5,negatif,-1,-1,negatif
anies tidak marah karena dia kegirangan menyulut emosi pak prabowo,"['anies', 'marah', 'girang', 'sulut', 'emosi', 'prabowo']",-3,negatif,-1,-1,negatif
supardivoto bukan masalah akting bg semua orang punya emosi pak ganjar punya pak prabowo punya pak anies pun juga tentu punya tinggal bagaimana cara individu mengkontrol emosi nya apakah hal tersebut disebut akting tentu tidak semua tergantung bagaimana orang bisa mengkontrol emosi kalau tidak bisa berarti orang nya memang tempramental menunjukan pak anies mempunyai stabilitas emosi yang baik dan tau tempat,"['supardivoto', 'akting', 'bg', 'orang', 'emosi', 'ganjar', 'prabowo', 'anies', 'tinggal', 'individu', 'kontrol', 'emosi', 'nya', 'akting', 'gantung', 'orang', 'kontrol', 'emosi', 'orang', 'nya', 'tempramental', 'tunjuk', 'anies', 'stabilitas', 'emosi', 'tau']",-7,negatif,-1,-1,negatif
untuk presiden urutan pertama pak anies hanya memfokuskan di kota jakarta saja dan kurang peduli sama seluruh indonesia,"['presiden', 'urut', 'anies', 'fokus', 'kota', 'jakarta', 'peduli', 'indonesia']",6,positif,1,1,positif
pak anies menjelaskan secara lugas menggunakan data cakep,"['anies', 'lugas', 'data', 'cakep']",5,positif,1,1,positif
anies tampil sangat meyakinkan percaya diri dan argumen2nya sangat logis,"['anies', 'tampil', 'percaya', 'argumen2nya', 'logis']",0,netral,0,1,positif
menurut pandangan saya jika di lihat dari visi misi nya pragib dan visi misi beliau seperti tahun sebelumnya yang mana mengalami kegagalan dan pandangan dan argumen beliau ketika berdebat itu seperti sangat meragukan,"['pandang', 'lihat', 'visi', 'misi', 'nya', 'pragib', 'visi', 'misi', 'beliau', 'alami', 'gagal', 'pandang', 'argumen', 'beliau', 'debat', 'ragu']",-2,negatif,-1,1,positif
good job kpu semua capres bagus cuma sesuai porsinya prabowo capres latar belakang tni ahli strategi dan otak intelgen bicaranya tapi the point dan simple pak anies budayawan sastrawan dosen lebih pintar bermain kata 2 oermainan katanya bagus dan dominan sdgkan ganjar seperti biasa seperti selebritas tebar pesona kadang tancap kadang ngerem tto yang terlihat sering menyerang dengan semangat 4 pak anies attack yang tajam seperti ingin dominan,"['good', 'job', 'kpu', 'capres', 'bagus', 'sesuai', 'porsi', 'prabowo', 'capres', 'latar', 'tni', 'ahli', 'strategi', 'otak', 'intelgen', 'bicara', 'the', 'point', 'simple', 'anies', 'budayawan', 'sastrawan', 'dosen', 'pintar', 'main', '2', 'oermainan', 'bagus', 'dominan', 'sdgkan', 'ganjar', 'selebritas', 'tebar', 'pesona', 'kadang', 'tancap', 'kadang', 'ngerem', 'tto', 'serang', 'semangat', '4', 'anies', 'attack', 'tajam', 'dominan']",25,positif,1,1,positif
menurut pandangan saya jika di lihat dari visi misi nya pragib dan pandangan dan argumen beliau ketika berdebat itu seperti sangat meragukan bagaimana jika memimpin negara ini berpikir dan bertindak saya rasa belum layak,"['pandang', 'lihat', 'visi', 'misi', 'nya', 'pragib', 'pandang', 'argumen', 'beliau', 'debat', 'ragu', 'pimpin', 'negara', 'pikir', 'tindak', 'layak']",0,netral,0,1,positif
pak anies memang cerminan pemimpin yang baik terbukti di saat beliau memimpin dki semangat pak amin,"['anies', 'cermin', 'pimpin', 'bukti', 'beliau', 'pimpin', 'dki', 'semangat', 'amin']",3,positif,1,1,positif
pak anies memang terbaik semangat pak anies orang cerdas dan cendikiawan pantas sekali untuk menuju indonesia perubahan semoga satu keluarga saling melengkapi untuk sukses kan amin,"['anies', 'baik', 'semangat', 'anies', 'orang', 'cerdas', 'cendikiawan', 'indonesia', 'ubah', 'moga', 'keluarga', 'lengkap', 'sukses', 'amin']",9,positif,1,1,positif
entah kenapa sekarang kurang yakin dengan pak prabowo sebagai calon presiden indonesia semoga pak anies bisa menang,"['prabowo', 'calon', 'presiden', 'indonesia', 'moga', 'anies', 'menang']",3,positif,1,1,positif
kalau bukan anies debat nya kayak cerdas cermat enggak berbobot untuk ada pak anies jadi lebih hidup debatnya,"['anies', 'debat', 'nya', 'kayak', 'cerdas', 'cermat', 'bobot', 'anies', 'hidup', 'debat']",-2,negatif,-1,-1,negatif
pilih yang lantang tegas tidak perlu manis2 tidak perlu mendgongeng mau ini itu,"['pilih', 'lantang', 'manis2', 'mendgongeng']",-2,negatif,-1,-1,negatif
memang bagus ada debat capres jadi sdikit bisa lihat orgnya bagaimana tadinya mau dukung pak prabowo tapi sekarang antara anis dan ganjar bismillah semoga next presiden bisa membawa perubahan dan kemajuan untuk negara amin,"['bagus', 'debat', 'capres', 'sdikit', 'lihat', 'orgnya', 'dukung', 'prabowo', 'anis', 'ganjar', 'bismillah', 'moga', 'next', 'presiden', 'bawa', 'ubah', 'maju', 'negara', 'amin']",14,positif,1,1,positif
mohon maaf pak prabowo saya dulu mendukung bapak namun saya sudah beralih ke pak anies pak karena program kerja bapak agak diragukan bagi saya,"['mohon', 'maaf', 'prabowo', 'dukung', 'alih', 'anies', 'program', 'kerja', 'ragu']",2,positif,1,1,positif
saya kurang yakin dengan program kerja prabowo gibran karena program tersebut butuh waktu dan kesiapan yang matang serta serius dalam melancarkan program tersebut sedangan prabowo dan gibran tidak terlihat serius sama sekali,"['program', 'kerja', 'prabowo', 'gibran', 'program', 'butuh', 'kesiap', 'matang', 'serius', 'lancar', 'program', 'sedang', 'prabowo', 'gibran', 'serius']",-11,negatif,-1,-1,negatif
pak anies kali ini di luar prediksi saya cara bdialognyabrpak ganjar sepertinya belahar dari kesalahn karena bicaranya sangat bhati hati jadi penasaran siapa tim nya pak ganjarbrpak prabowo mohon jangan emosian pak saya jadi takut,"['anies', 'kali', 'prediksi', 'bdialognyabrpak', 'ganjar', 'bahar', 'kesalahn', 'bicara', 'bhati', 'hati', 'penasaran', 'tim', 'nya', 'ganjarbrpak', 'prabowo', 'mohon', 'emosi', 'takut']",-7,negatif,-1,-1,negatif
sama saya allah pak anies baswedan is the best pokok nya ini saya allah menang satu putaran amin,"['allah', 'anies', 'baswedan', 'is', 'the', 'best', 'pokok', 'nya', 'allah', 'menang', 'putar', 'amin']",9,positif,1,1,positif
bpak prabowo sudah mulai panass dan menanggapi jawaban bpk anis,"['bpak', 'prabowo', 'panass', 'tanggap', 'bpk', 'anis']",3,positif,1,1,positif
wow kelihatan banget yang cocok jadi presiden indonesia 2024 pak anies tapi entahlah nanti keputusan gaib apa karena bukti sekarang saja sudah nyata yang kompeten no 1 semoga allah akan beri jalan yang terbaik untuk indonesia amin,"['wow', 'banget', 'cocok', 'presiden', 'indonesia', '2024', 'anies', 'putus', 'gaib', 'bukti', 'nyata', 'kompeten', 'no', '1', 'moga', 'allah', 'jalan', 'baik', 'indonesia', 'amin']",5,positif,1,1,positif
pak anis aku bocahmu,"['anis', 'bocah']",0,netral,0,-1,negatif
madura anis,"['madura', 'anis']",0,netral,0,0,netral
dari video viral tentang pragib rasanya agak ragu brdan untuk mas gibran rasanya masih kurang pengalaman,"['video', 'viral', 'pragib', 'ragu', 'brdan', 'mas', 'gibran', 'alam']",-2,negatif,-1,-1,negatif
jawaban pak prabowo kurang malah jawaban pak anis lah yang mantapbrbrsy berharap kpu yang berperan adil seadil adilnyatidak ada kecurangan,"['prabowo', 'anis', 'mantapbrbrsy', 'harap', 'kpu', 'peran', 'adil', 'adil', 'adilnyatidak', 'curang']",-3,negatif,-1,1,positif
ya lah kan anis pintar mengomong doang,"['ya', 'anis', 'pintar', 'omong', 'doang']",0,netral,0,-1,negatif
lohh ini komentar kok pada muji pak anis sihh mana suara untuk calon nmor 2 amp 3,"['lohh', 'komentar', 'muji', 'anis', 'sihh', 'suara', 'calon', 'nmor', '2', 'amp', '3']",1,positif,1,1,positif
pak anis yang terbaik semoga menang,"['anis', 'baik', 'moga', 'menang']",2,positif,1,1,positif
tahun lalu saya pilih prabowox ini saya pilih pak anisamin,"['pilih', 'prabowox', 'pilih', 'anisamin']",-4,negatif,-1,-1,negatif
jangan di kawarkan jika pak anis menang insyaallaah amin,"['kawarkan', 'anis', 'menang', 'insyaallaah', 'amin']",-1,negatif,-1,1,positif
pak ganjar dan pak anies 3public speaking3 nya samasama bagus dan menjawab semua pertanyaan dengan jelas detail dan masuk akal dengan hati dan pikiran yang jernih tanpa rasa emosi dan enggak grasak grusuk kayak sih owo jadi tau siapa yang sebenarnya berpendidikan,"['ganjar', 'anies', '3public', 'speaking3', 'nya', 'samasama', 'bagus', 'detail', 'masuk', 'akal', 'hati', 'pikir', 'jernih', 'emosi', 'grasak', 'grusuk', 'kayak', 'sih', 'owo', 'tau', 'didik']",-6,negatif,-1,-1,negatif
tutur bahasa dari pak prabowo kurang luwes beda pak anis beliau menjawab dengan tutur bhsa yang simple jadi jujur progam kerja pragib lom paham banget untuk pribadi saya,"['bahasa', 'prabowo', 'luwes', 'beda', 'anis', 'beliau', 'bhsa', 'simple', 'jujur', 'progam', 'kerja', 'pragib', 'lom', 'paham', 'banget', 'pribadi']",-1,negatif,-1,-1,negatif
banyak waktu debat terbuang yang tidak dimanfaatkan secara maksimal entah cari aman atau minim pengetahuan pak anies pintar manfaatkan waktu debat tidak terbuang buang ri anies baswedan,"['debat', 'buang', 'manfaat', 'maksimal', 'cari', 'aman', 'minim', 'tahu', 'anies', 'pintar', 'manfaat', 'debat', 'buang', 'buang', 'ri', 'anies', 'baswedan']",4,positif,1,1,positif
orang cerdas pilih anies pragib mundur dulu hehee,"['orang', 'cerdas', 'pilih', 'anies', 'pragib', 'mundur', 'hehee']",-2,negatif,-1,-1,negatif
bismillahbrdari ke 3 calon pak anies lah yang pantas jadi presiden kita brin saya allah menang,"['bismillahbrdari', '3', 'calon', 'anies', 'presiden', 'brin', 'allah', 'menang']",7,positif,1,1,positif
seharusnya debat calon presiden itu adalah memperdebatkan rancanganplan kerja semasa ybs menjabat nanti selama tahun kedepan dan pertanyaan yang di lantunkan seharusnya adalah permasalahan indonesia yang di hadapi saat ini bukan memperdebatkan pertanggungjawaban dari masa sebelum dari setiap paslon yang ada kami hanya melihat egoisme dan emosi dari setiap paslon yang di tunjukkanbrbrkalo mengikuti alur debat pertama ini saya rasa sudah terlihat bahwa anies baswedan unggul dalam debat pertama ini tapi jangan gampang menyimpulkan dahulu masih ada debat selanjutnya yang bisa menjadi penentu terakhir siapa yang menurut kita cocok memimpin negara ini,"['debat', 'calon', 'presiden', 'debat', 'rancanganplan', 'kerja', 'ybs', 'jabat', 'depan', 'lantun', 'masalah', 'indonesia', 'hadap', 'debat', 'pertanggungjawaban', 'paslon', 'egoisme', 'emosi', 'paslon', 'tunjukkanbrbrkalo', 'ikut', 'alur', 'debat', 'anies', 'baswedan', 'unggul', 'debat', 'gampang', 'simpul', 'debat', 'tentu', 'cocok', 'pimpin', 'negara']",10,positif,1,1,positif
